     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0  8.094772e-319   1.000000e-01   4.221273e+00   5.450724e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.815757e-01   4.106601e+00   5.356850e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
       16000   1.599900e-07   2.631514e-01   3.991929e+00   5.262976e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
       24000   2.399900e-07   3.447271e-01   3.877258e+00   5.169102e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
       32000   3.199900e-07   4.263028e-01   3.762586e+00   5.075229e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
       40000   3.999900e-07   5.078785e-01   3.647914e+00   4.981355e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
       48000   4.799900e-07   5.894542e-01   3.533242e+00   4.887481e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
       56000   5.599900e-07   6.710299e-01   3.418571e+00   4.793607e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
       64000   6.399900e-07   7.526056e-01   3.303899e+00   4.699733e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
       72000   7.199900e-07   8.341813e-01   3.189227e+00   4.605859e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
       80000   7.999900e-07   9.157570e-01   3.074555e+00   4.511985e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
       88000   8.799900e-07   9.973327e-01   2.959884e+00   4.418112e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
       96000   9.599900e-07   1.078908e+00   2.845212e+00   4.324238e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      104000   1.039990e-06   1.160484e+00   2.730540e+00   4.230364e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      112000   1.119990e-06   1.242060e+00   2.615868e+00   4.136490e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      120000   1.199990e-06   1.323636e+00   2.501197e+00   4.042616e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      128000   1.279990e-06   1.405211e+00   2.386525e+00   3.948742e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      136000   1.359990e-06   1.486787e+00   2.271853e+00   3.854868e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      144000   1.439990e-06   1.568363e+00   2.157181e+00   3.760994e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      152000   1.519990e-06   1.649938e+00   2.042510e+00   3.667121e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      160000   1.599990e-06   1.731514e+00   1.927838e+00   3.573247e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      168000   1.679990e-06   1.813090e+00   1.813166e+00   3.479373e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      176000   1.759990e-06   1.894665e+00   1.698494e+00   3.385499e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      184000   1.839990e-06   1.976241e+00   1.583823e+00   3.291625e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      192000   1.919990e-06   2.057817e+00   1.469151e+00   3.197751e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      200000   1.999990e-06   2.139393e+00   1.354479e+00   3.103877e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      208000   2.079990e-06   2.220968e+00   1.239807e+00   3.010004e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      216000   2.159990e-06   2.302544e+00   1.125136e+00   2.916130e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      224000   2.239990e-06   2.384120e+00   1.010464e+00   2.822256e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      232000   2.319990e-06   2.465695e+00   8.957920e-01   2.728382e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      240000   2.399990e-06   2.547271e+00   7.811203e-01   2.634508e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      248000   2.479990e-06   2.628847e+00   6.664485e-01   2.540634e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      256000   2.559990e-06   2.710422e+00   5.517768e-01   2.446760e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      264000   2.639990e-06   2.791998e+00   4.371050e-01   2.352887e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      272000   2.719990e-06   2.873574e+00   3.224332e-01   2.259013e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      280000   2.799990e-06   2.955150e+00   2.077615e-01   2.165139e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
      288000   2.879990e-06   3.036725e+00   9.308972e-02   2.071265e+00   1.019696e+06  -1.433397e+06  -1.173423e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00  2.272702e-322  2.272702e-322
