     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.042789e+01   2.071977e+01  -4.821298e+05  -1.209752e+05   2.055297e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.114552e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   6.142966e-02   1.041821e+01   2.088420e+01  -4.821287e+05  -1.209793e+05   2.055297e+06   1.512857e+07  -6.029066e+07   2.373941e-14   2.114552e+06   4.161878e-26   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.285940e-02   1.040854e+01   2.104862e+01  -4.821275e+05  -1.209842e+05   2.055297e+06   1.790598e+07  -7.135616e+07   3.865022e-14   2.114552e+06   5.829787e-26   0.000000e+00   0.000000e+00
