     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   8.813726e+00   1.428834e+00  -4.521668e+05  -5.200796e+05  -2.276827e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   6.382666e-02   8.772120e+00   1.246688e+00  -4.521668e+05  -5.200796e+05  -2.276827e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.765331e-02   8.730513e+00   1.064542e+00  -4.521668e+05  -5.200796e+05  -2.276827e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
