       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00   2.04198456e-07   1.94391860e-20   2.96178020e-20  -0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -2.10139734e-06  -2.00045736e-19  -3.04796860e-19  -6.91859466e-43
  1.60000000e-07   0.00000000e+00   0.00000000e+00  -2.27080725e-06  -2.16170159e-19  -3.29370742e-19  -8.07985326e-43
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -2.18887197e-06  -2.08367986e-19  -3.17487907e-19  -7.50659864e-43
  3.20000000e-07   0.00000000e+00   0.00000000e+00  -1.81234985e-06  -1.72523547e-19  -2.62875863e-19  -5.14614179e-43
  4.00000000e-07   0.00000000e+00   0.00000000e+00  -2.80608359e-06  -2.67116551e-19  -4.07016418e-19  -1.23378871e-42
  4.80000000e-07   0.00000000e+00   0.00000000e+00  -1.90013235e-06  -1.80875203e-19  -2.75611502e-19  -5.65674565e-43
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -2.88913386e-06  -2.75015266e-19  -4.19067278e-19  -1.30789987e-42
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -1.98791579e-06  -1.89226349e-19  -2.88347668e-19  -6.19150278e-43
  7.20000000e-07   0.00000000e+00   0.00000000e+00  -2.97218508e-06  -2.82913394e-19  -4.31118719e-19  -1.38417333e-42
  8.00000000e-07   0.00000000e+00   0.00000000e+00  -2.07570020e-06  -1.97576967e-19  -3.01084383e-19  -6.75041415e-43
  8.80000000e-07   0.00000000e+00   0.00000000e+00  -3.05523729e-06  -2.90810917e-19  -4.43170760e-19  -1.46260918e-42
  9.60000000e-07   0.00000000e+00   0.00000000e+00  -2.16348562e-06  -2.05927038e-19  -3.13821665e-19  -7.33348081e-43
  1.04000000e-06   0.00000000e+00   0.00000000e+00  -3.13829050e-06  -2.98707814e-19  -4.55223423e-19  -1.54320755e-42
  1.12000000e-06   0.00000000e+00   0.00000000e+00  -2.25127206e-06  -2.14276541e-19  -3.26559533e-19  -7.94070382e-43
  1.20000000e-06   0.00000000e+00   0.00000000e+00  -3.22134476e-06  -3.06604066e-19  -4.67276725e-19  -1.62596853e-42
  1.28000000e-06   0.00000000e+00   0.00000000e+00  -2.33905958e-06  -2.22625459e-19  -3.39298008e-19  -8.57208428e-43
  1.36000000e-06   0.00000000e+00   0.00000000e+00  -2.79757687e-06  -2.66262195e-19  -4.05811794e-19  -1.22622851e-42
  1.44000000e-06   0.00000000e+00   0.00000000e+00  -2.93130507e-06  -2.78985223e-19  -4.25213257e-19  -1.34635939e-42
  1.52000000e-06   0.00000000e+00   0.00000000e+00  -2.88536606e-06  -2.74608958e-19  -4.18552028e-19  -1.30439682e-42
  1.60000000e-06   0.00000000e+00   0.00000000e+00  -3.01436210e-06  -2.86881026e-19  -4.37267427e-19  -1.42373586e-42
  1.68000000e-06   0.00000000e+00   0.00000000e+00  -2.97315640e-06  -2.82955052e-19  -4.31292941e-19  -1.38498131e-42
  1.76000000e-06   0.00000000e+00   0.00000000e+00  -3.09742028e-06  -2.94776153e-19  -4.49322282e-19  -1.50327523e-42
  1.84000000e-06   0.00000000e+00   0.00000000e+00  -3.06094793e-06  -2.91300458e-19  -4.44034552e-19  -1.46798212e-42
  1.92000000e-06   0.00000000e+00   0.00000000e+00  -3.18047967e-06  -3.02670584e-19  -4.61377841e-19  -1.58497761e-42
  2.00000000e-06   0.00000000e+00   0.00000000e+00  -3.14874068e-06  -2.99645155e-19  -4.56776880e-19  -1.55339938e-42
  2.08000000e-06   0.00000000e+00   0.00000000e+00  -3.26354029e-06  -3.10564300e-19  -4.73434124e-19  -1.66884313e-42
  2.16000000e-06   0.00000000e+00   0.00000000e+00  -3.23653469e-06  -3.07989125e-19  -4.69519945e-19  -1.64123321e-42
  2.24000000e-06   0.00000000e+00   0.00000000e+00  -3.34660217e-06  -3.18457281e-19  -4.85491152e-19  -1.75487193e-42
  2.32000000e-06   0.00000000e+00   0.00000000e+00  -3.32432998e-06  -3.16332349e-19  -4.82263767e-19  -1.73148376e-42
  2.40000000e-06   0.00000000e+00   0.00000000e+00  -3.42966535e-06  -3.26349507e-19  -4.97548944e-19  -1.84306413e-42
  2.48000000e-06   0.00000000e+00   0.00000000e+00  -3.41212660e-06  -3.24674808e-19  -4.95008364e-19  -1.82415118e-42
  2.56000000e-06   0.00000000e+00   0.00000000e+00  -3.51272986e-06  -3.34240957e-19  -5.09607520e-19  -1.93341989e-42
  2.64000000e-06   0.00000000e+00   0.00000000e+00  -3.49992457e-06  -3.33016483e-19  -5.07753757e-19  -1.91923560e-42
  2.72000000e-06   0.00000000e+00   0.00000000e+00  -3.95844719e-06  -3.76637094e-19  -5.74279225e-19  -2.45506096e-42
  2.80000000e-06   0.00000000e+00   0.00000000e+00  -3.22270608e-06  -3.06627313e-19  -4.67543938e-19  -1.62734304e-42
