       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00  -9.40130571e-07   2.48689800e-19   5.34902488e-19   0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -2.47539917e-06   6.54804999e-19   1.40842052e-18  -9.12987622e-42
  1.60000000e-07   0.00000000e+00   0.00000000e+00  -3.41964813e-06   9.04562009e-19   1.94567656e-18  -1.74240330e-41
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -1.61265656e-07   4.26574137e-20   9.17554863e-20  -3.88334967e-44
  3.20000000e-07   0.00000000e+00   0.00000000e+00  -2.04383855e-06   5.40627078e-19   1.16288574e-18  -6.22384592e-42
  4.00000000e-07   0.00000000e+00   0.00000000e+00  -2.98808969e-06   7.90380930e-19   1.70014476e-18  -1.33035875e-41
  4.80000000e-07   0.00000000e+00   0.00000000e+00   6.17614264e-07  -1.63364957e-19  -3.51406555e-19  -5.68085234e-43
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -1.61228342e-06   4.26464655e-19   9.17347569e-19  -3.87288865e-42
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -2.55653587e-06   6.76217800e-19   1.45460782e-18  -9.73821819e-42
  7.20000000e-07   0.00000000e+00   0.00000000e+00   1.39650290e-06  -3.69384357e-19  -7.94576011e-19  -2.90532500e-42
  8.00000000e-07   0.00000000e+00   0.00000000e+00  -1.58183393e-07   4.18405503e-20   9.00024906e-20  -3.73031514e-44
  8.80000000e-07   0.00000000e+00   0.00000000e+00  -6.26454317e-08   1.65701281e-20   3.56437226e-20  -5.84180106e-45
  9.60000000e-07   0.00000000e+00   0.00000000e+00  -3.20995495e-07   8.49052915e-20   1.82638665e-19  -1.53506338e-43
  1.04000000e-06   0.00000000e+00   0.00000000e+00  -6.45719660e-08   1.70796513e-20   3.67399004e-20  -6.22032549e-45
  1.12000000e-06   0.00000000e+00   0.00000000e+00   2.37560144e-07  -6.28359350e-20  -1.35166059e-19  -8.40668918e-44
  1.20000000e-06   0.00000000e+00   0.00000000e+00   5.39466362e-07  -1.42692178e-19  -3.06943303e-19  -4.33594535e-43
  1.28000000e-06   0.00000000e+00   0.00000000e+00  -5.38650568e-07   1.42476303e-19   3.06479178e-19  -4.32292971e-43
  1.36000000e-06   0.00000000e+00   0.00000000e+00   3.30844440e-07  -8.75100228e-20  -1.88242651e-19  -1.63066377e-43
  1.44000000e-06   0.00000000e+00   0.00000000e+00   6.32750685e-07  -1.67366366e-19  -3.60019867e-19  -5.96525848e-43
  1.52000000e-06   0.00000000e+00   0.00000000e+00   6.89549666e-13  -1.82390285e-25  -3.92337001e-25  -7.08409777e-55
  1.60000000e-06   0.00000000e+00   0.00000000e+00   1.98883446e-13  -5.26059399e-26  -1.13159847e-25  -5.89679463e-56
  1.68000000e-06   0.00000000e+00   0.00000000e+00  -1.72842378e-13   4.57179115e-26   9.83431126e-26  -4.44920846e-56
  1.76000000e-06   0.00000000e+00   0.00000000e+00   8.62370753e-13  -2.28102565e-25  -4.90668000e-25  -1.10803628e-54
  1.84000000e-06   0.00000000e+00   0.00000000e+00   9.94162279e-14  -2.62962264e-26  -5.65654174e-26  -1.47413160e-56
  1.92000000e-06   0.00000000e+00   0.00000000e+00  -2.72309596e-13   7.20276251e-26   1.54937542e-25  -1.10457063e-55
  2.00000000e-06   0.00000000e+00   0.00000000e+00   1.03519184e-12  -2.73814844e-25  -5.88998998e-25  -1.59667289e-54
  2.08000000e-06   0.00000000e+00   0.00000000e+00  -5.09901504e-17   1.34872200e-29   2.90121563e-29  -3.05029685e-65
  2.16000000e-06   0.00000000e+00   0.00000000e+00  -3.71776814e-13   9.83373387e-26   2.11531972e-25  -2.05907356e-55
  2.24000000e-06   0.00000000e+00   0.00000000e+00   1.98375592e-13  -5.24716093e-26  -1.12870890e-25  -5.86659938e-56
  2.32000000e-06   0.00000000e+00   0.00000000e+00   3.21681803e-13  -8.50868887e-26  -1.83029128e-25  -1.54153264e-55
  2.40000000e-06   0.00000000e+00   0.00000000e+00   5.04399876e-13  -1.33416984e-25  -2.86991271e-25  -3.79177120e-55
  2.48000000e-06   0.00000000e+00   0.00000000e+00   1.49650337e-13  -3.95834685e-26  -8.51474044e-26  -3.33909333e-56
  2.56000000e-06   0.00000000e+00   0.00000000e+00   3.37927195e-13  -8.93838983e-26  -1.92272361e-25  -1.70118523e-55
  2.64000000e-06   0.00000000e+00   0.00000000e+00   4.55674621e-13  -1.20528844e-25  -2.59267785e-25  -3.09463924e-55
  2.72000000e-06   0.00000000e+00   0.00000000e+00   1.26606905e-12  -3.34883338e-25  -7.20362516e-25  -2.38836755e-54
  2.80000000e-06   0.00000000e+00   0.00000000e+00  -2.66996895e-13   7.06223817e-26   1.51914744e-25  -1.06192054e-55
  2.88000000e-06   0.00000000e+00   0.00000000e+00   9.93032737e-13  -2.62663493e-25  -5.65011493e-25  -1.46928287e-54
  2.96000000e-06   0.00000000e+00   0.00000000e+00   2.76223928e-13  -7.30629908e-26  -1.57164702e-25  -1.13708655e-55
  3.04000000e-06   0.00000000e+00   0.00000000e+00   2.25323241e-13  -5.95994344e-26  -1.28203448e-25  -7.56447151e-56
  3.12000000e-06   0.00000000e+00   0.00000000e+00   3.41538396e-13  -9.03390842e-26  -1.94327047e-25  -1.73835896e-55
  3.20000000e-06   0.00000000e+00   0.00000000e+00   2.01343564e-13  -5.32566568e-26  -1.14559594e-25  -6.04180804e-56
  3.28000000e-06   0.00000000e+00   0.00000000e+00   1.85992704e-13  -4.91962566e-26  -1.05825328e-25  -5.15404284e-56
  3.36000000e-06   0.00000000e+00   0.00000000e+00   2.66658032e-13  -7.05327502e-26  -1.51721939e-25  -1.05969831e-55
  3.44000000e-06   0.00000000e+00   0.00000000e+00   1.26463200e-13  -3.34503229e-26  -7.19544870e-26  -2.38377088e-56
  3.52000000e-06   0.00000000e+00   0.00000000e+00   1.46662168e-13  -3.87930787e-26  -8.34472088e-26  -3.20461910e-56
  3.60000000e-06   0.00000000e+00   0.00000000e+00   1.91777668e-13  -5.07264163e-26  -1.09116832e-25  -5.48139698e-56
  3.68000000e-06   0.00000000e+00   0.00000000e+00   3.10217091e-13  -8.20543992e-26  -1.76505985e-25  -1.43410031e-55
  3.76000000e-06   0.00000000e+00   0.00000000e+00   4.51114631e-13  -1.19322697e-25  -2.56673261e-25  -3.03223376e-55
  3.84000000e-06   0.00000000e+00   0.00000000e+00   4.73534283e-13  -1.25252838e-25  -2.69429498e-25  -3.34148729e-55
  3.92000000e-06   0.00000000e+00   0.00000000e+00   3.27545502e-13  -8.66378743e-26  -1.86365430e-25  -1.59853429e-55
  4.00000000e-06   0.00000000e+00   0.00000000e+00   4.39607745e-13  -1.16279052e-25  -2.50126122e-25  -2.87951149e-55
  4.08000000e-06   0.00000000e+00   0.00000000e+00   5.44663262e-13  -1.44066907e-25  -3.09900159e-25  -4.42069311e-55
  4.16000000e-06   0.00000000e+00   0.00000000e+00   3.16038615e-13  -8.35942293e-26  -1.79818291e-25  -1.48818740e-55
