     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.353238e+01   1.328318e+00  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   9.851470e-02   1.354998e+01   1.261074e+00  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   9.702940e-02   1.356759e+01   1.193831e+00  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   9.554409e-02   1.358520e+01   1.126587e+00  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   9.405879e-02   1.360280e+01   1.059343e+00  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   9.257349e-02   1.362041e+01   9.920998e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   9.108819e-02   1.363802e+01   9.248561e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   8.960289e-02   1.365562e+01   8.576125e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   8.811758e-02   1.367323e+01   7.903689e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   8.663228e-02   1.369084e+01   7.231252e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       80000   7.999900e-07   8.514698e-02   1.370844e+01   6.558816e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       88000   8.799900e-07   8.366168e-02   1.372605e+01   5.886379e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       96000   9.599900e-07   8.217637e-02   1.374366e+01   5.213943e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
      104000   1.039990e-06   8.069107e-02   1.376126e+01   4.541507e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
      112000   1.119990e-06   7.920577e-02   1.377887e+01   3.869070e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
      120000   1.199990e-06   7.772047e-02   1.379648e+01   3.196634e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
      128000   1.279990e-06   7.623517e-02   1.381408e+01   2.524197e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
      136000   1.359990e-06   7.474986e-02   1.383169e+01   1.851761e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
      144000   1.439990e-06   7.326456e-02   1.384930e+01   1.179324e-01  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
      152000   1.519990e-06   7.177926e-02   1.386690e+01   5.068880e-02  -1.856628e+04   2.200836e+05  -8.405455e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
