       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   2.65952653e-06   1.24100240e-06   3.03691795e-14  -9.56149303e-18   2.04907295e-17  -8.81862003e-19
  8.00000000e-08  -4.31821392e-08  -2.74979365e-08  -4.22960445e-07  -6.65032579e-19   1.24589836e-18  -1.31031273e-20
  1.60000000e-07   2.27329666e-13   1.81826232e-13  -3.44548428e-07  -7.14338479e-19   1.28594457e-18   2.07309401e-25
  2.40000000e-07  -1.60605830e-13  -6.09028689e-14   4.62669148e-13   1.42846724e-24  -2.96421099e-24   1.05672084e-25
  3.20000000e-07   0.00000000e+00   0.00000000e+00   3.54850297e-14   7.35695799e-26  -1.32439186e-25  -1.89026923e-55
  4.00000000e-07   0.00000000e+00   0.00000000e+00   3.41270001e-13   7.07540356e-25  -1.27370673e-24  -1.73544509e-53
  4.80000000e-07   0.00000000e+00   0.00000000e+00   5.85432014e-14   1.21375092e-25  -2.18498167e-25  -5.12313946e-55
  5.60000000e-07   0.00000000e+00   0.00000000e+00   5.02912021e-14   1.04266578e-25  -1.87699599e-25  -3.76815683e-55
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -4.61207384e-13  -9.56201353e-25   1.72134365e-24  -3.17154973e-53
  7.20000000e-07   0.00000000e+00   0.00000000e+00   2.78540722e-13   5.77486450e-25  -1.03958505e-24  -1.15722851e-53
  8.00000000e-07   0.00000000e+00   0.00000000e+00  -7.57967892e-14  -1.57146210e-25   2.82892959e-25  -8.58790548e-55
  8.80000000e-07   0.00000000e+00   0.00000000e+00   3.42313942e-13   7.09704715e-25  -1.27760298e-24  -1.74648720e-53
  9.60000000e-07   0.00000000e+00   0.00000000e+00   7.87727333e-15   1.63316107e-26  -2.93999942e-26  -9.66352643e-57
  1.04000000e-06   0.00000000e+00   0.00000000e+00   4.41215216e-13   9.14752455e-25  -1.64672777e-24  -2.90094449e-53
  1.12000000e-06   0.00000000e+00   0.00000000e+00   1.29859325e-13   2.69231730e-25  -4.84668136e-25  -2.51614724e-54
  1.20000000e-06   0.00000000e+00   0.00000000e+00   1.50313666e-13   3.11638834e-25  -5.61008959e-25  -3.36797107e-54
  1.28000000e-06   0.00000000e+00   0.00000000e+00   1.83149377e-13   3.79715694e-25  -6.83560210e-25  -5.00290058e-54
  1.36000000e-06   0.00000000e+00   0.00000000e+00   2.61467908e-13   5.42090122e-25  -9.75864952e-25  -1.01978513e-53
  1.44000000e-06   0.00000000e+00   0.00000000e+00  -3.26605550e-13  -6.77137184e-25   1.21897526e-24  -1.58969044e-53
  1.52000000e-06   0.00000000e+00   0.00000000e+00   2.54378549e-13   5.27392062e-25  -9.49405657e-25  -9.64478564e-54
  1.60000000e-06   0.00000000e+00   0.00000000e+00  -2.73129581e-13  -5.66267765e-25   1.01938929e-24  -1.11151127e-53
  1.68000000e-06   0.00000000e+00   0.00000000e+00   1.99616865e-13   4.13857027e-25  -7.45021079e-25  -5.93229543e-54
  1.76000000e-06   0.00000000e+00   0.00000000e+00   3.84808701e-13   7.97807263e-25  -1.43620426e-24  -2.20844640e-53
  1.84000000e-06   0.00000000e+00   0.00000000e+00   7.76548078e-13   1.60998360e-24  -2.89827559e-24  -8.98695323e-53
  1.92000000e-06   0.00000000e+00   0.00000000e+00   3.27485019e-13   6.78960550e-25  -1.22225766e-24  -1.59783901e-53
  2.00000000e-06   0.00000000e+00   0.00000000e+00   6.52528901e-13   1.35285999e-24  -2.43540437e-24  -6.34595699e-53
  2.08000000e-06   0.00000000e+00   0.00000000e+00   4.60429830e-13   9.54589285e-25  -1.71844162e-24  -3.16040445e-53
  2.16000000e-06   0.00000000e+00   0.00000000e+00   1.57103426e-13   3.25715750e-25  -5.86350076e-25  -3.67809679e-54
  2.24000000e-06   0.00000000e+00   0.00000000e+00  -2.80140046e-15  -5.80802261e-27   1.04555414e-26  -1.13734291e-57
  2.32000000e-06   0.00000000e+00   0.00000000e+00   8.64294583e-13   1.79190464e-24  -3.22576793e-24  -1.11313880e-52
  2.40000000e-06   0.00000000e+00   0.00000000e+00   2.38468016e-13   4.94405439e-25  -8.90023485e-25  -8.48006000e-54
  2.48000000e-06   0.00000000e+00   0.00000000e+00   1.77059022e-13   3.67088825e-25  -6.60829452e-25  -4.67215273e-54
  2.56000000e-06   0.00000000e+00   0.00000000e+00   8.31418388e-13   1.72374384e-24  -3.10306558e-24  -1.03025208e-52
  2.64000000e-06   0.00000000e+00   0.00000000e+00   2.86634041e-13   5.94265979e-25  -1.06979138e-24  -1.22530042e-53
  2.72000000e-06   0.00000000e+00   0.00000000e+00   4.61583513e-14   9.56981165e-26  -1.72274745e-25  -3.17451899e-55
  2.80000000e-06   0.00000000e+00   0.00000000e+00   2.80331792e-13   5.81199800e-25  -1.04626978e-24  -1.17072645e-53
  2.88000000e-06   0.00000000e+00   0.00000000e+00   1.60443673e-13   3.32640939e-25  -5.98816728e-25  -3.83865892e-54
  2.96000000e-06   0.00000000e+00   0.00000000e+00   6.36112254e-14   1.31882407e-25  -2.37413325e-25  -6.04737299e-55
  3.04000000e-06   0.00000000e+00   0.00000000e+00   6.48382544e-13   1.34426353e-24  -2.41992910e-24  -6.26550419e-53
  3.12000000e-06   0.00000000e+00   0.00000000e+00  -2.31345833e-13  -4.79639325e-25   8.63441681e-25  -7.96723538e-54
  3.20000000e-06   0.00000000e+00   0.00000000e+00  -1.83654927e-13  -3.80763831e-25   6.85447053e-25  -5.02386111e-54
  3.28000000e-06   0.00000000e+00   0.00000000e+00   7.72438637e-13   1.60146367e-24  -2.88293810e-24  -8.89291180e-53
  3.36000000e-06   0.00000000e+00   0.00000000e+00   2.37009224e-13   4.91380991e-25  -8.84578905e-25  -8.36358866e-54
  3.44000000e-06   0.00000000e+00   0.00000000e+00   5.00154240e-13   1.03694819e-24  -1.86670325e-24  -3.72715446e-53
  3.52000000e-06   0.00000000e+00   0.00000000e+00  -7.25691805e-14  -1.50454548e-25   2.70846700e-25  -7.83768145e-55
  3.60000000e-06   0.00000000e+00   0.00000000e+00   1.79367227e-13   3.71874326e-25  -6.69444260e-25  -4.79318399e-54
  3.68000000e-06   0.00000000e+00   0.00000000e+00   8.71991476e-13   1.80786227e-24  -3.25449470e-24  -1.13339316e-52
  3.76000000e-06   0.00000000e+00   0.00000000e+00   1.81916073e-13   3.77158738e-25  -6.78957204e-25  -4.93548630e-54
  3.84000000e-06   0.00000000e+00   0.00000000e+00   2.39404876e-13   4.96347791e-25  -8.93520087e-25  -8.54249564e-54
  3.92000000e-06   0.00000000e+00   0.00000000e+00   2.84892629e-13   5.90655585e-25  -1.06329199e-24  -1.20932992e-53
  4.00000000e-06   0.00000000e+00   0.00000000e+00   6.22492413e-13   1.29058664e-24  -2.32330053e-24  -5.77555309e-53
  4.08000000e-06   0.00000000e+00   0.00000000e+00   1.01221601e-12   2.09858375e-24  -3.77784845e-24  -1.52715917e-52
  4.16000000e-06   0.00000000e+00   0.00000000e+00  -1.28593800e-13  -2.66607973e-25   4.79944876e-25  -2.46024160e-54
  4.24000000e-06   0.00000000e+00   0.00000000e+00   1.20830791e-12   2.50513262e-24  -4.50971346e-24  -2.17604428e-52
  4.32000000e-06   0.00000000e+00   0.00000000e+00   7.76033365e-14   1.60891647e-25  -2.89635454e-25  -9.00118214e-55
  4.40000000e-06   0.00000000e+00   0.00000000e+00  -2.98718469e-13  -6.19320103e-25   1.11489355e-24  -1.32935347e-53
  4.48000000e-06   0.00000000e+00   0.00000000e+00   3.29394142e-13   6.82918651e-25  -1.22938299e-24  -1.61641876e-53
  4.56000000e-06   0.00000000e+00   0.00000000e+00   2.51797856e-13   5.22041622e-25  -9.39773852e-25  -9.44798060e-54
  4.64000000e-06   0.00000000e+00   0.00000000e+00   7.79275803e-14   1.61563887e-25  -2.90845615e-25  -9.04528188e-55
  4.72000000e-06   0.00000000e+00   0.00000000e+00   5.42352383e-13   1.12443578e-24  -2.02419749e-24  -4.38611104e-53
  4.80000000e-06   0.00000000e+00   0.00000000e+00   5.27174048e-13   1.09296719e-24  -1.96754807e-24  -4.14416890e-53
  4.88000000e-06   0.00000000e+00   0.00000000e+00   3.75436557e-13   7.78376401e-25  -1.40122503e-24  -2.10122993e-53
  4.96000000e-06   0.00000000e+00   0.00000000e+00   8.59964982e-14   1.78292826e-25  -3.20960875e-25  -1.10561227e-54
  5.04000000e-06   0.00000000e+00   0.00000000e+00   5.94340700e-13   1.23222091e-24  -2.21823115e-24  -5.26432862e-53
  5.12000000e-06   0.00000000e+00   0.00000000e+00   1.73765313e-13   3.60260120e-25  -6.48536489e-25  -4.50885443e-54
  5.20000000e-06   0.00000000e+00   0.00000000e+00   8.97106466e-14   1.85993210e-25  -3.34823025e-25  -1.20116405e-54
  5.28000000e-06   0.00000000e+00   0.00000000e+00  -1.73452625e-13  -3.59611838e-25   6.47369459e-25  -4.47997784e-54
  5.36000000e-06   0.00000000e+00   0.00000000e+00   4.64325056e-13   9.62665089e-25  -1.73297960e-24  -3.21698519e-53
  5.44000000e-06   7.06366137e-13   3.73307958e-13  -1.69249250e-13  -3.22710424e-24   6.07398509e-24  -7.11978500e-26
  5.52000000e-06   2.91692948e-13   4.35687892e-14  -1.86970250e-13  -7.23319609e-25   2.94521269e-24  -4.42144554e-25
  5.60000000e-06  -2.61435714e-14  -3.09415303e-14   9.29959841e-14   4.31198213e-25  -5.48511804e-25  -6.12793490e-26
  5.68000000e-06   0.00000000e+00   0.00000000e+00   4.91449710e-13   1.01890146e-24  -1.83421573e-24  -3.60031109e-53
  5.76000000e-06   0.00000000e+00   0.00000000e+00  -1.36853005e-14  -2.83731425e-26   5.10770335e-26  -2.77632721e-56
  5.84000000e-06   0.00000000e+00   0.00000000e+00   1.77044832e-13   3.67059406e-25  -6.60776492e-25  -4.67063465e-54
  5.92000000e-06   0.00000000e+00   0.00000000e+00   7.85748689e-13   1.62905883e-24  -2.93261461e-24  -9.20513892e-53
  6.00000000e-06   0.00000000e+00   0.00000000e+00   4.84535096e-14   1.00456569e-25  -1.80840862e-25  -3.51127169e-55
  6.08000000e-06   0.00000000e+00   0.00000000e+00   1.01601292e-12   2.10645572e-24  -3.79201948e-24  -1.53847049e-52
  6.16000000e-06   0.00000000e+00   0.00000000e+00   7.39331784e-14   1.53282466e-25  -2.75937488e-25  -8.18432234e-55
  6.24000000e-06   0.00000000e+00   0.00000000e+00   9.57499099e-13   1.98514154e-24  -3.57363097e-24  -1.36646796e-52
  6.32000000e-06   0.00000000e+00   0.00000000e+00   3.24580549e-13   6.72938836e-25  -1.21141743e-24  -1.57071572e-53
  6.40000000e-06   0.00000000e+00   0.00000000e+00  -1.00319189e-13  -2.07987442e-25   3.74416811e-25  -1.49691001e-54
  6.48000000e-06   0.00000000e+00   0.00000000e+00   5.84506132e-13   1.21183132e-24  -2.18152604e-24  -5.09040713e-53
  6.56000000e-06   0.00000000e+00   0.00000000e+00   6.91518837e-13   1.43369614e-24  -2.58092476e-24  -7.12735660e-53
  6.64000000e-06   0.00000000e+00   0.00000000e+00   4.00691985e-13   8.30737389e-25  -1.49548473e-24  -2.39298437e-53
  6.72000000e-06   0.00000000e+00   0.00000000e+00   5.40530278e-13   1.12065808e-24  -2.01739693e-24  -4.35443560e-53
  6.80000000e-06   0.00000000e+00   0.00000000e+00   3.39029171e-13   7.02894540e-25  -1.26534338e-24  -1.71407432e-53
  6.88000000e-06   0.00000000e+00   0.00000000e+00  -5.81293138e-13  -1.20516996e-24   2.16953432e-24  -5.03531611e-53
  6.96000000e-06   0.00000000e+00   0.00000000e+00   1.62259852e-13   3.36406344e-25  -6.05595172e-25  -3.91695223e-54
  7.04000000e-06   0.00000000e+00   0.00000000e+00   2.94758609e-13   6.11110296e-25  -1.10011435e-24  -1.29654111e-53
  7.12000000e-06   0.00000000e+00   0.00000000e+00  -3.52752867e-13  -7.31347287e-25   1.31656371e-24  -1.85373204e-53
  7.20000000e-06   0.00000000e+00   0.00000000e+00  -1.97295521e-13  -4.09044284e-25   7.36357228e-25  -5.79750080e-54
  7.28000000e-06   0.00000000e+00   0.00000000e+00   4.40611127e-13   9.13500024e-25  -1.64447316e-24  -2.89415980e-53
  7.36000000e-06   0.00000000e+00   0.00000000e+00  -3.08270869e-13  -6.39124682e-25   1.15054555e-24  -1.41505398e-53
  7.44000000e-06   0.00000000e+00   0.00000000e+00   2.43350664e-13   5.04528423e-25  -9.08246774e-25  -8.82434602e-54
  7.52000000e-06   0.00000000e+00   0.00000000e+00   4.98441988e-13   1.03339825e-24  -1.86031269e-24  -3.70322853e-53
  7.60000000e-06   0.00000000e+00   0.00000000e+00   2.23112490e-13   4.62569491e-25  -8.32712746e-25  -7.41795279e-54
  7.68000000e-06   0.00000000e+00   0.00000000e+00   7.23850926e-13   1.50072887e-24  -2.70159636e-24  -7.81269767e-53
  7.76000000e-06   0.00000000e+00   0.00000000e+00  -1.18264259e-13  -2.45192182e-25   4.41392394e-25  -2.08449305e-54
  7.84000000e-06   0.00000000e+00   0.00000000e+00   4.30725144e-13   8.93003842e-25  -1.60757615e-24  -2.76540951e-53
  7.92000000e-06   0.00000000e+00   0.00000000e+00   1.90759815e-12   3.95494087e-24  -7.11964307e-24  -5.42423975e-52
  8.00000000e-06   0.00000000e+00   0.00000000e+00   2.38309826e-13   4.94077472e-25  -8.89433082e-25  -8.45249240e-54
  8.08000000e-06   0.00000000e+00   0.00000000e+00  -8.51691899e-13  -1.76577604e-24   3.17873150e-24  -1.08090479e-52
  8.16000000e-06   0.00000000e+00   0.00000000e+00   3.46304737e-13   7.17978658e-25  -1.29249765e-24  -1.78571358e-53
  8.24000000e-06   0.00000000e+00   0.00000000e+00   2.97300156e-13   6.16379576e-25  -1.10960005e-24  -1.31838794e-53
  8.32000000e-06   0.00000000e+00   0.00000000e+00  -1.39054507e-12  -2.88295705e-24   5.18986904e-24  -2.88213890e-52
  8.40000000e-06   0.00000000e+00   0.00000000e+00   3.82430325e-13   7.92876279e-25  -1.42732756e-24  -2.17789562e-53
  8.48000000e-06   0.00000000e+00   0.00000000e+00   1.54099053e-12   3.19486912e-24  -5.75136988e-24  -3.53931035e-52
  8.56000000e-06   0.00000000e+00   0.00000000e+00   4.08792872e-13   8.47532609e-25  -1.52571931e-24  -2.48926549e-53
  8.64000000e-06   0.00000000e+00   0.00000000e+00   4.47928011e-13   9.28669802e-25  -1.67178164e-24  -2.99034667e-53
  8.72000000e-06   0.00000000e+00   0.00000000e+00   3.01933077e-13   6.25984810e-25  -1.12689129e-24  -1.35924955e-53
  8.80000000e-06   0.00000000e+00   0.00000000e+00   1.24424350e-13   2.57963633e-25  -4.64383426e-25  -2.31042774e-54
  8.88000000e-06   0.00000000e+00   0.00000000e+00   4.18836391e-13   8.68355403e-25  -1.56320429e-24  -2.61546040e-53
  8.96000000e-06   0.00000000e+00   0.00000000e+00   2.76548768e-13   5.73356620e-25  -1.03215057e-24  -1.13887583e-53
  9.04000000e-06   0.00000000e+00   0.00000000e+00  -7.99743812e-13  -1.65807431e-24   2.98484798e-24  -9.53023198e-53
  9.12000000e-06   0.00000000e+00   0.00000000e+00  -1.67856173e-13  -3.48008955e-25   6.26482070e-25  -4.20176252e-54
  9.20000000e-06   0.00000000e+00   0.00000000e+00   3.78105673e-13   7.83910164e-25  -1.41118685e-24  -2.12973550e-53
  9.28000000e-06   0.00000000e+00   0.00000000e+00   2.11236355e-13   4.37947213e-25  -7.88387978e-25  -6.66407317e-54
  9.36000000e-06   0.00000000e+00   0.00000000e+00   1.93790557e-14   4.01777595e-26  -7.23275811e-26  -5.59084104e-56
  9.44000000e-06   0.00000000e+00   0.00000000e+00   3.29540903e-13   6.83222924e-25  -1.22993074e-24  -1.61803537e-53
  9.52000000e-06   0.00000000e+00   0.00000000e+00  -6.69284268e-13  -1.38759817e-24   2.49793967e-24  -6.67259764e-53
  9.60000000e-06   0.00000000e+00   0.00000000e+00  -5.55605225e-13  -1.15191232e-24   2.07366048e-24  -4.60439346e-53
  9.68000000e-06   0.00000000e+00   0.00000000e+00   6.16138131e-13   1.27741258e-24  -2.29958473e-24  -5.65917918e-53
  9.76000000e-06   0.00000000e+00   0.00000000e+00   8.17963617e-14   1.69584865e-25  -3.05284894e-25  -1.00018911e-54
  9.84000000e-06   0.00000000e+00   0.00000000e+00  -9.43864539e-13  -1.95687359e-24   3.52274331e-24  -1.32768224e-52
  9.92000000e-06   0.00000000e+00   0.00000000e+00   1.40099553e-12   2.90462354e-24  -5.22887282e-24  -2.92510173e-52
  1.00000000e-05   0.00000000e+00   0.00000000e+00  -3.71584241e-13  -7.70389561e-25   1.38684721e-24  -2.05604828e-53
  1.00800000e-05   0.00000000e+00   0.00000000e+00  -7.39658226e-13  -1.53350146e-24   2.76059324e-24  -8.15374087e-53
  1.01600000e-05   0.00000000e+00   0.00000000e+00  -4.76795356e-15  -9.88519223e-27   1.77952194e-26  -3.28876629e-57
