     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   8.345700e+00   2.055099e+01   1.144151e+05  -2.306796e+05   8.300569e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.091532e-01   8.327246e+00   2.061740e+01   1.144160e+05  -2.306792e+05   8.300569e+05   1.812557e+07   8.990211e+06  -9.407300e-17   8.690790e+05   7.446807e-28   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.183066e-01   8.308791e+00   2.068380e+01   1.144177e+05  -2.306783e+05   8.300569e+05   2.490035e+07   1.235071e+07   7.720807e-15   8.690790e+05   1.405439e-27   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.274601e-01   8.290337e+00   2.075021e+01   1.144198e+05  -2.306773e+05   8.300569e+05   3.165959e+07   1.570369e+07   2.024219e-15   8.690790e+05   2.272071e-27   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.366138e-01   8.271883e+00   2.081661e+01   1.144220e+05  -2.306762e+05   8.300569e+05   3.577412e+06   1.774498e+06   7.552168e-16   8.690790e+05   2.903221e-29   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.457675e-01   8.253429e+00   2.088302e+01   1.144218e+05  -2.306763e+05   8.300569e+05  -6.428221e+06  -3.188577e+06  -9.175249e-16   8.690790e+05   9.363774e-29   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.549213e-01   8.234975e+00   2.094942e+01   1.144228e+05  -2.306758e+05   8.300569e+05   2.066981e+07   1.025290e+07  -2.230194e-15   8.690790e+05   9.684506e-28   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.640752e-01   8.216521e+00   2.101583e+01   1.144243e+05  -2.306750e+05   8.300569e+05   4.799148e+06   2.380575e+06  -6.994946e-16   8.690790e+05   5.223932e-29   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.732291e-01   8.198067e+00   2.108223e+01   1.144246e+05  -2.306749e+05   8.300569e+05   3.414393e+07   1.693685e+07  -5.088418e-15   8.690790e+05   2.642708e-27   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.823831e-01   8.179613e+00   2.114863e+01   1.144247e+05  -2.306748e+05   8.300569e+05  -1.511234e+07  -7.496371e+06   3.538212e-15   8.690790e+05   5.176488e-28   0.000000e+00   0.000000e+00
