       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00  -1.16774752e-06  -1.51315841e-18   2.28713604e-18   0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -2.21550929e-07  -2.87087562e-19   4.33924598e-19  -2.45205427e-42
  1.60000000e-07   0.00000000e+00   0.00000000e+00   7.31227863e-07   9.47536156e-19  -1.43216297e-18  -2.65362780e-41
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -3.21574583e-07  -4.16702344e-19   6.29826472e-19  -5.13668891e-42
  3.20000000e-07   0.00000000e+00   0.00000000e+00   4.89918188e-07   6.34845496e-19  -9.59539038e-19  -1.19241213e-41
  4.00000000e-07   0.00000000e+00   0.00000000e+00   6.02365142e-07   7.80557183e-19  -1.17977377e-18  -1.80276872e-41
  4.80000000e-07   0.00000000e+00   0.00000000e+00   2.09929620e-13   2.72031013e-25  -4.11161754e-25  -2.18848753e-54
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -4.18581064e-13  -5.42405740e-25   8.19820111e-25  -8.70419818e-54
  6.40000000e-07   0.00000000e+00   0.00000000e+00   4.43940854e-13   5.75267463e-25  -8.69489021e-25  -9.79233166e-54
  7.20000000e-07   0.00000000e+00   0.00000000e+00   3.41021678e-13   4.41902732e-25  -6.67914663e-25  -5.77764065e-54
  8.00000000e-07   0.00000000e+00   0.00000000e+00   1.54495936e-13   2.00198933e-25  -3.02591030e-25  -1.18710003e-54
  8.80000000e-07   0.00000000e+00   0.00000000e+00   4.63348825e-13   6.00416702e-25  -9.07500882e-25  -1.06651933e-53
  9.60000000e-07   0.00000000e+00   0.00000000e+00  -1.68014379e-13  -2.17716403e-25   3.29067841e-25  -1.40064700e-54
  1.04000000e-06   0.00000000e+00   0.00000000e+00  -1.96825472e-13  -2.55050395e-25   3.85496368e-25  -1.92269415e-54
  1.12000000e-06   0.00000000e+00   0.00000000e+00   4.48868556e-15   5.81652879e-27  -8.79140268e-27  -9.58336065e-58
  1.20000000e-06   0.00000000e+00   0.00000000e+00  -2.11474803e-13  -2.74033292e-25   4.14188102e-25  -2.22144464e-54
  1.28000000e-06   0.00000000e+00   0.00000000e+00   4.55873586e-13   5.90730137e-25  -8.92860107e-25  -1.03281583e-53
  1.36000000e-06   0.00000000e+00   0.00000000e+00   6.80742027e-13   8.82119174e-25  -1.33328058e-24  -2.30314209e-53
  1.44000000e-06   0.00000000e+00   0.00000000e+00   4.67434063e-14   6.05710435e-26  -9.15502105e-26  -1.09144323e-55
  1.52000000e-06   0.00000000e+00   0.00000000e+00   1.64103700e-13   2.12648866e-25  -3.21408503e-25  -1.33847143e-54
