     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   6.161163e+00   2.995329e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.673131e-01   6.069076e+00   2.842994e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.346262e-01   5.976990e+00   2.690660e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   3.019392e-01   5.884903e+00   2.538325e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   3.692523e-01   5.792817e+00   2.385990e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   4.365654e-01   5.700730e+00   2.233656e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   5.038785e-01   5.608644e+00   2.081321e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   5.711916e-01   5.516557e+00   1.928987e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   6.385046e-01   5.424471e+00   1.776652e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   7.058177e-01   5.332384e+00   1.624317e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       80000   7.999900e-07   7.731308e-01   5.240298e+00   1.471983e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       88000   8.799900e-07   8.404439e-01   5.148211e+00   1.319648e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       96000   9.599900e-07   9.077570e-01   5.056125e+00   1.167313e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
      104000   1.039990e-06   9.750700e-01   4.964038e+00   1.014979e+00   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
      112000   1.119990e-06   1.042383e+00   4.871952e+00   8.626441e-01   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
      120000   1.199990e-06   1.109696e+00   4.779865e+00   7.103094e-01   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
      128000   1.279990e-06   1.177009e+00   4.687778e+00   5.579748e-01   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
      136000   1.359990e-06   1.244322e+00   4.595692e+00   4.056402e-01   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
      144000   1.439990e-06   1.311635e+00   4.503605e+00   2.533055e-01   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
      152000   1.519990e-06   1.378949e+00   4.411519e+00   1.009709e-01   8.414135e+05  -1.151082e+06  -1.904183e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
