       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
  1.60000000e-07   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
  2.40000000e-07  -1.05313985e-07  -3.83735156e-08   0.00000000e+00   3.10035110e-19  -8.50874162e-19   3.61571698e-19
  3.20000000e-07   5.58600847e-06   2.01608532e-06  -1.72791963e-13  -1.62887003e-17   4.51314305e-17  -1.92435237e-17
  4.00000000e-07   8.18836374e-07   2.92542761e-07  -2.20830465e-13  -2.36354919e-18   6.61564626e-18  -2.83097288e-18
  4.80000000e-07  -1.24314603e-13  -5.28244468e-14  -4.47576607e-13  -1.65690173e-24   4.96692007e-25   4.01583991e-25
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -5.62071368e-13  -2.61671699e-24   1.88506035e-24  -8.91337895e-53
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -3.50011315e-13  -1.62947378e-24   1.17385886e-24  -3.45624850e-53
  7.20000000e-07   0.00000000e+00   0.00000000e+00  -3.36069582e-13  -1.56456819e-24   1.12710143e-24  -3.18915653e-53
  8.00000000e-07   0.00000000e+00   0.00000000e+00   2.57948555e-13   1.20087662e-24  -8.65101162e-25  -1.87718103e-53
  8.80000000e-07   0.00000000e+00   0.00000000e+00  -3.61658726e-13  -1.68369817e-24   1.21292164e-24  -3.69261620e-53
  9.60000000e-07   0.00000000e+00   0.00000000e+00  -3.27902566e-13  -1.52654674e-24   1.09971111e-24  -3.03707222e-53
  1.04000000e-06   0.00000000e+00   0.00000000e+00  -4.04304326e-13  -1.88223428e-24   1.35594535e-24  -4.61452475e-53
  1.12000000e-06   0.00000000e+00   0.00000000e+00  -5.06355209e-13  -2.35733104e-24   1.69820095e-24  -7.23886160e-53
  1.20000000e-06   0.00000000e+00   0.00000000e+00  -2.48818891e-13  -1.15837357e-24   8.34482332e-25  -1.74779589e-53
  1.28000000e-06   0.00000000e+00   0.00000000e+00  -2.50063310e-13  -1.16416695e-24   8.38655833e-25  -1.76666589e-53
  1.36000000e-06   0.00000000e+00   0.00000000e+00  -7.09678228e-13  -3.30389908e-24   2.38010041e-24  -1.42191627e-52
  1.44000000e-06   0.00000000e+00   0.00000000e+00  -9.49509232e-14  -4.42042965e-25   3.18443940e-25  -2.54756408e-54
  1.52000000e-06   0.00000000e+00   0.00000000e+00  -4.90319715e-13  -2.28267797e-24   1.64442152e-24  -6.78727320e-53
  1.60000000e-06   0.00000000e+00   0.00000000e+00   5.02459436e-13   2.33919430e-24  -1.68513540e-24  -7.12216907e-53
  1.68000000e-06   0.00000000e+00   0.00000000e+00  -6.72871440e-13  -3.13254549e-24   2.25665876e-24  -1.27833155e-52
  1.76000000e-06   0.00000000e+00   0.00000000e+00  -4.09052657e-13  -1.90434009e-24   1.37187018e-24  -4.72427940e-53
  1.84000000e-06   0.00000000e+00   0.00000000e+00  -5.42999012e-13  -2.52792585e-24   1.82109598e-24  -8.32447784e-53
  1.92000000e-06   0.00000000e+00   0.00000000e+00  -5.48049744e-13  -2.55143948e-24   1.83803500e-24  -8.48147157e-53
