     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   2.819040e+00   6.235020e+00  -5.902248e+05  -1.499678e+06  -8.734840e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   5.278201e-02   2.699066e+00   6.165141e+00  -5.902248e+05  -1.499678e+06  -8.734840e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   5.564025e-03   2.579091e+00   6.095263e+00  -5.902248e+05  -1.499678e+06  -8.734840e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
