       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.56536282e-06   1.00283541e-06  -5.35694336e-08  -3.12490601e-18   5.02506265e-18   2.75715192e-18
  8.00000000e-08   1.41379499e-06   9.08649903e-07  -1.00696076e-14  -2.86645055e-18   4.45999438e-18   2.49488188e-18
  1.60000000e-07   1.92719997e-06   1.23907368e-06  -3.09150625e-07  -3.68576865e-18   6.58137168e-18   3.40154956e-18
  2.40000000e-07  -3.66086808e-08  -2.23221403e-08  -2.55028184e-07   2.54425695e-19   2.98422008e-19  -6.26425156e-20
  3.20000000e-07  -1.41100044e-07  -9.25802883e-08  -2.18131007e-07   4.49441415e-19  -9.10971949e-20  -2.52061362e-19
  4.00000000e-07   1.85708472e-13   1.47444635e-13   3.91503524e-08  -2.82478973e-20  -6.35401682e-20   3.73292444e-25
  4.80000000e-07   6.04087289e-13   3.00623838e-13   3.42304712e-07  -2.46978135e-19  -5.55556130e-19   9.23766918e-25
  5.60000000e-07   4.61878248e-14   3.01115353e-14   4.62383283e-13  -4.28607055e-25  -6.04738219e-25   8.21959297e-26
  6.40000000e-07   2.01051662e-13   1.31548101e-13  -1.22570365e-13  -3.26551642e-25   8.33177775e-25   3.58563046e-25
  7.20000000e-07   0.00000000e+00   0.00000000e+00   1.72671985e-12  -1.24585172e-24  -2.80245299e-24  -3.14950578e-53
  8.00000000e-07   0.00000000e+00   0.00000000e+00   6.64630614e-13  -4.79539976e-25  -1.07869036e-24  -4.66655464e-54
  8.80000000e-07   0.00000000e+00   0.00000000e+00   6.92644121e-13  -4.99752100e-25  -1.12415607e-24  -5.06822822e-54
  9.60000000e-07   0.00000000e+00   0.00000000e+00   6.46120119e-13  -4.66184403e-25  -1.04864797e-24  -4.41075670e-54
  1.04000000e-06   0.00000000e+00   0.00000000e+00   3.29978158e-13  -2.38083703e-25  -5.35552005e-25  -1.15024822e-54
  1.12000000e-06   0.00000000e+00   0.00000000e+00   3.87927548e-13  -2.79894972e-25  -6.29603418e-25  -1.58973696e-54
  1.20000000e-06   0.00000000e+00   0.00000000e+00  -1.33977417e-14   9.66665179e-27   2.17444314e-26  -1.88470312e-57
  1.28000000e-06   0.00000000e+00   0.00000000e+00  -3.41194960e-13   2.46176777e-25   5.53756788e-25  -1.22953571e-54
  1.36000000e-06   0.00000000e+00   0.00000000e+00   6.31759134e-13  -4.55822758e-25  -1.02534020e-24  -4.21608198e-54
  1.44000000e-06   0.00000000e+00   0.00000000e+00   5.99777099e-13  -4.32747287e-25  -9.73433604e-25  -3.80013548e-54
  1.52000000e-06   0.00000000e+00   0.00000000e+00   7.15374335e-13  -5.16152257e-25  -1.16104703e-24  -5.40616647e-54
  1.60000000e-06   0.00000000e+00   0.00000000e+00   4.87916318e-13  -3.52038221e-25  -7.91884420e-25  -2.51530886e-54
  1.68000000e-06   0.00000000e+00   0.00000000e+00   2.16537854e-13  -1.56234990e-25  -3.51439267e-25  -4.95500352e-55
  1.76000000e-06   0.00000000e+00   0.00000000e+00   2.96758093e-13  -2.14114977e-25  -4.81636096e-25  -9.30356228e-55
  1.84000000e-06   0.00000000e+00   0.00000000e+00   2.12882516e-13  -1.53597614e-25  -3.45506681e-25  -4.78912687e-55
  1.92000000e-06   0.00000000e+00   0.00000000e+00  -5.40045277e-14   3.89649970e-26   8.76489319e-26  -3.07725767e-56
  2.00000000e-06   0.00000000e+00   0.00000000e+00   4.54512247e-14  -3.27936732e-26  -7.37669870e-26  -2.18096408e-56
  2.08000000e-06   0.00000000e+00   0.00000000e+00   5.62181827e-13  -4.05621790e-25  -9.12416769e-25  -3.33845023e-54
  2.16000000e-06   0.00000000e+00   0.00000000e+00   5.35855453e-14  -3.86626956e-26  -8.69689267e-26  -3.03612562e-56
  2.24000000e-06   0.00000000e+00   0.00000000e+00   6.49624123e-13  -4.68712589e-25  -1.05433494e-24  -4.45781639e-54
  2.32000000e-06   0.00000000e+00   0.00000000e+00   2.35202438e-13  -1.69701740e-25  -3.81731743e-25  -5.84773070e-55
  2.40000000e-06   0.00000000e+00   0.00000000e+00   3.14669351e-14  -2.27038192e-26  -5.10705929e-26  -1.04634712e-56
  2.48000000e-06   0.00000000e+00   0.00000000e+00  -5.24002061e-15   3.78074573e-27   8.50451303e-27  -2.89564512e-58
  2.56000000e-06   0.00000000e+00   0.00000000e+00   9.76833100e-13  -7.04798291e-25  -1.58539259e-24  -1.00801699e-53
  2.64000000e-06   0.00000000e+00   0.00000000e+00   1.64345746e-13  -1.18577678e-25  -2.66731877e-25  -2.85241101e-55
  2.72000000e-06   0.00000000e+00   0.00000000e+00   3.83926251e-13  -2.77007982e-25  -6.23109343e-25  -1.55694677e-54
  2.80000000e-06   0.00000000e+00   0.00000000e+00  -2.28543527e-13   1.64897245e-25   3.70924381e-25  -5.51569980e-55
  2.88000000e-06   0.00000000e+00   0.00000000e+00   3.86794327e-13  -2.79077338e-25  -6.27764210e-25  -1.58031157e-54
  2.96000000e-06   0.00000000e+00   0.00000000e+00   4.13704891e-13  -2.98493673e-25  -6.71439847e-25  -1.80791451e-54
  3.04000000e-06   0.00000000e+00   0.00000000e+00  -3.10005861e-13   2.23673421e-25   5.03137121e-25  -1.01518066e-54
