     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   2.067888e+01   1.326985e+01  -1.272487e+05   1.140065e+06   2.673632e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   8.982010e-02   2.077008e+01   1.329124e+01  -1.272487e+05   1.140065e+06   2.673632e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   7.964020e-02   2.086129e+01   1.331263e+01  -1.272487e+05   1.140065e+06   2.673632e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   6.946030e-02   2.095249e+01   1.333402e+01  -1.272487e+05   1.140065e+06   2.673632e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   5.928040e-02   2.104370e+01   1.335541e+01  -1.272487e+05   1.140065e+06   2.673632e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   4.910050e-02   2.113490e+01   1.337680e+01  -1.272487e+05   1.140065e+06   2.673632e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   3.892060e-02   2.122611e+01   1.339818e+01  -1.272487e+05   1.140065e+06   2.673632e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   2.874070e-02   2.131732e+01   1.341957e+01  -1.272487e+05   1.140065e+06   2.673632e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.856080e-02   2.140852e+01   1.344096e+01  -1.272487e+05   1.140065e+06   2.673632e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   8.380903e-03   2.149973e+01   1.346235e+01  -1.272487e+05   1.140065e+06   2.673632e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
