     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   9.243847e+00   2.053267e+01   6.459666e+05  -4.614328e+05   2.504730e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.516775e-01   9.206933e+00   2.073305e+01   6.459691e+05  -4.614293e+05   2.504730e+06   2.895941e+07   4.054117e+07  -4.149833e-14   2.627521e+06   4.126809e-26   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.033551e-01   9.170018e+00   2.093343e+01   6.459712e+05  -4.614264e+05   2.504730e+06   8.362639e+06   1.170723e+07   8.103917e-15   2.627521e+06   3.441301e-27   0.000000e+00   0.000000e+00
       24000   2.399900e-07   2.550328e-01   9.133104e+00   2.113381e+01   6.459714e+05  -4.614261e+05   2.504730e+06   5.405016e+06   7.566729e+06   4.684825e-15   2.627521e+06   1.437265e-27   0.000000e+00   0.000000e+00
       32000   3.199900e-07   3.067105e-01   9.096190e+00   2.133419e+01   6.459715e+05  -4.614260e+05   2.504730e+06  -1.003150e+01  -1.404356e+01   1.021765e-20   2.627521e+06   4.952939e-39   0.000000e+00   0.000000e+00
       40000   3.999900e-07   3.583882e-01   9.059276e+00   2.153457e+01   6.459715e+05  -4.614260e+05   2.504730e+06  -1.402568e+01  -1.963519e+01   3.431271e-20   2.627521e+06   9.682797e-39   0.000000e+00   0.000000e+00
       48000   4.799900e-07   4.100659e-01   9.022362e+00   2.173494e+01   6.459715e+05  -4.614260e+05   2.504730e+06  -1.273390e+01  -1.782677e+01  -2.743534e-20   2.627521e+06   7.984819e-39   0.000000e+00   0.000000e+00
       56000   5.599900e-07   4.617437e-01   8.985448e+00   2.193532e+01   6.459715e+05  -4.614260e+05   2.504730e+06  -1.398699e+01  -1.958103e+01   1.843965e-21   2.627521e+06   9.627664e-39   0.000000e+00   0.000000e+00
       64000   6.399900e-07   5.134214e-01   8.948534e+00   2.213570e+01   6.459715e+05  -4.614260e+05   2.504730e+06  -8.052399e+00  -1.127292e+01   2.451827e-20   2.627521e+06   3.191807e-39   0.000000e+00   0.000000e+00
       72000   7.199900e-07   5.650991e-01   8.911620e+00   2.233608e+01   6.459715e+05  -4.614260e+05   2.504730e+06  -7.463450e+00  -1.044843e+01  -2.436786e-20   2.627521e+06   2.741975e-39   0.000000e+00   0.000000e+00
       80000   7.999900e-07   6.167768e-01   8.874706e+00   2.253646e+01   6.459715e+05  -4.614260e+05   2.504730e+06  -7.067294e+00  -9.893830e+00   8.404737e-21   2.627521e+06   2.459238e-39   0.000000e+00   0.000000e+00
       88000   8.799900e-07   6.684545e-01   8.837792e+00   2.273684e+01   6.459715e+05  -4.614260e+05   2.504730e+06  -5.681305e+00  -7.953520e+00  -1.530594e-20   2.627521e+06   1.589321e-39   0.000000e+00   0.000000e+00
       96000   9.599900e-07   7.201323e-01   8.800878e+00   2.293721e+01   6.459715e+05  -4.614260e+05   2.504730e+06  -7.255195e+00  -1.015688e+01  -4.830423e-21   2.627521e+06   2.590545e-39   0.000000e+00   0.000000e+00
      104000   1.039990e-06   7.718100e-01   8.763963e+00   2.313759e+01   6.459715e+05  -4.614260e+05   2.504730e+06   1.035751e+00   1.449996e+00  -2.781439e-21   2.627521e+06   5.264729e-41   0.000000e+00   0.000000e+00
      112000   1.119990e-06   8.234877e-01   8.727049e+00   2.333797e+01   6.459715e+05  -4.614260e+05   2.504730e+06  -9.270942e-01  -1.297882e+00   1.701724e-21   2.627521e+06   4.237618e-41   0.000000e+00   0.000000e+00
