       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00  -2.89866316e-06  -2.63155287e-18   8.58757118e-18   0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -1.98265703e-06  -1.79998415e-18   5.87380550e-18  -3.30254691e-40
  1.60000000e-07   0.00000000e+00   0.00000000e+00  -6.20826677e-07  -5.63634360e-19   1.83925427e-18  -3.23818137e-41
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -5.16177478e-07  -4.68625851e-19   1.52922167e-18  -2.23836815e-41
  3.20000000e-07   0.00000000e+00   0.00000000e+00   2.06693552e-13   1.87652890e-25  -6.12347874e-25  -3.59196153e-54
  4.00000000e-07   0.00000000e+00   0.00000000e+00   5.21314073e-13   4.73290489e-25  -1.54443891e-24  -2.28436546e-53
  4.80000000e-07   0.00000000e+00   0.00000000e+00   5.80621167e-15   5.27134199e-27  -1.72014141e-26  -2.87717786e-57
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -5.43131023e-13  -4.93097656e-25   1.60907355e-24  -2.47791491e-53
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -1.36088406e-13  -1.23551908e-25   4.03173903e-25  -1.55432044e-54
  7.20000000e-07   0.00000000e+00   0.00000000e+00   6.59570804e-13   5.98810976e-25  -1.95403667e-24  -3.65549433e-53
  8.00000000e-07   0.00000000e+00   0.00000000e+00   4.82326489e-14   4.37894451e-26  -1.42893476e-25  -1.96371462e-55
  8.80000000e-07   0.00000000e+00   0.00000000e+00   1.14971807e-13   1.04380575e-25  -3.40614117e-25  -1.10911272e-54
  9.60000000e-07   0.00000000e+00   0.00000000e+00   2.57802464e-13   2.34053637e-25  -7.63762535e-25  -5.58764490e-54
  1.04000000e-06   0.00000000e+00   0.00000000e+00   3.13915764e-13   2.84997765e-25  -9.30003132e-25  -8.28402139e-54
  1.12000000e-06   0.00000000e+00   0.00000000e+00   1.04329557e-12   9.47186918e-25  -3.09085512e-24  -9.14601327e-53
  1.20000000e-06   0.00000000e+00   0.00000000e+00  -1.76010372e-14  -1.59796252e-26   5.21446249e-26  -2.60162217e-56
  1.28000000e-06   0.00000000e+00   0.00000000e+00   3.86346074e-13   3.50755777e-25  -1.14458431e-24  -1.25446599e-53
  1.36000000e-06   0.00000000e+00   0.00000000e+00   3.91392734e-13   3.55337537e-25  -1.15953549e-24  -1.28745259e-53
  1.44000000e-06   0.00000000e+00   0.00000000e+00   1.76319586e-13   1.60076981e-25  -5.22362321e-25  -2.61383938e-54
  1.52000000e-06   0.00000000e+00   0.00000000e+00  -3.07739466e-15  -2.79390429e-27   9.11705304e-27  -7.84031970e-58
  1.60000000e-06   0.00000000e+00   0.00000000e+00   9.75433415e-13   8.85576244e-25  -2.88980751e-24  -7.99511056e-53
  1.68000000e-06   0.00000000e+00   0.00000000e+00   7.67298828e-13   6.96615067e-25  -2.27319044e-24  -4.94763494e-53
  1.76000000e-06   0.00000000e+00   0.00000000e+00   3.06310656e-13   2.78093241e-25  -9.07472330e-25  -7.88602993e-54
  1.84000000e-06   0.00000000e+00   0.00000000e+00   2.05573686e-13   1.86636186e-25  -6.09030173e-25  -3.55294892e-54
  1.92000000e-06   0.00000000e+00   0.00000000e+00   1.14004531e-12   1.03502405e-24  -3.37748477e-24  -1.09198210e-52
  2.00000000e-06   0.00000000e+00   0.00000000e+00   4.95596598e-13   4.49942114e-25  -1.46824862e-24  -2.06485726e-53
  2.08000000e-06   0.00000000e+00   0.00000000e+00   1.47650771e-12   1.34049145e-24  -4.37428430e-24  -1.83171253e-52
  2.16000000e-06   0.00000000e+00   0.00000000e+00  -2.04118333e-13  -1.85314901e-25   6.04718561e-25  -3.49939214e-54
  2.24000000e-06   0.00000000e+00   0.00000000e+00   3.31546572e-13   3.01004418e-25  -9.82235955e-25  -9.23228266e-54
  2.32000000e-06   0.00000000e+00   0.00000000e+00   4.46914513e-13   4.05744635e-25  -1.32402365e-24  -1.67790482e-53
  2.40000000e-06   0.00000000e+00   0.00000000e+00   3.66754752e-13   3.32969212e-25  -1.08654329e-24  -1.13028040e-53
  2.48000000e-06   0.00000000e+00   0.00000000e+00   2.93396055e-13   2.66368337e-25  -8.69211686e-25  -7.23635783e-54
  2.56000000e-06   0.00000000e+00   0.00000000e+00   1.80566495e-13   1.63932664e-25  -5.34944163e-25  -2.73970398e-54
  2.64000000e-06   0.00000000e+00   0.00000000e+00   9.47560084e-14   8.60270611e-26  -2.80723031e-25  -7.55416999e-55
  2.72000000e-06   0.00000000e+00   0.00000000e+00   3.93452645e-13   3.57207688e-25  -1.16563816e-24  -1.30072796e-53
  2.80000000e-06   0.00000000e+00   0.00000000e+00   2.99081129e-13   2.71529700e-25  -8.86054219e-25  -7.51537212e-54
  2.88000000e-06   0.00000000e+00   0.00000000e+00   4.68436740e-14   4.25284230e-26  -1.38778515e-25  -1.85147266e-55
  2.96000000e-06   0.00000000e+00   0.00000000e+00   5.92133126e-13   5.37585673e-25  -1.75424660e-24  -2.94486003e-53
  3.04000000e-06   0.00000000e+00   0.00000000e+00  -2.27722965e-13  -2.06745068e-25   6.74649364e-25  -4.35223644e-54
  3.12000000e-06   0.00000000e+00   0.00000000e+00   1.62620438e-13   1.47639802e-25  -4.81777388e-25  -2.21659105e-54
  3.20000000e-06   0.00000000e+00   0.00000000e+00  -1.65380009e-13  -1.50145161e-25   4.89952861e-25  -2.29592921e-54
  3.28000000e-06   0.00000000e+00   0.00000000e+00   1.10897670e-12   1.00681748e-24  -3.28544125e-24  -1.03330125e-52
  3.36000000e-06   0.00000000e+00   0.00000000e+00   1.38744960e-12   1.25963739e-24  -4.11044179e-24  -1.61748007e-52
  3.44000000e-06   0.00000000e+00   0.00000000e+00   1.37595689e-13   1.24920340e-25  -4.07639363e-25  -1.59313589e-54
  3.52000000e-06   0.00000000e+00   0.00000000e+00   3.62311430e-13   3.28935210e-25  -1.07337956e-24  -1.10288290e-53
  3.60000000e-06   0.00000000e+00   0.00000000e+00   6.63662184e-13   6.02525457e-25  -1.96615774e-24  -3.70125719e-53
  3.68000000e-06   0.00000000e+00   0.00000000e+00   5.70511302e-13   5.17955657e-25  -1.69019004e-24  -2.73640615e-53
  3.76000000e-06   0.00000000e+00   0.00000000e+00   6.73750675e-13   6.11684594e-25  -1.99604579e-24  -3.81615682e-53
  3.84000000e-06   0.00000000e+00   0.00000000e+00   4.58967712e-13   4.16687491e-25  -1.35973232e-24  -1.77024473e-53
  3.92000000e-06   0.00000000e+00   0.00000000e+00   4.08254074e-13   3.70645606e-25  -1.20948869e-24  -1.40064165e-53
  4.00000000e-06   0.00000000e+00   0.00000000e+00   4.24433679e-13   3.85334742e-25  -1.25742220e-24  -1.51459317e-53
  4.08000000e-06   0.00000000e+00   0.00000000e+00   5.47982681e-13   4.97502379e-25  -1.62344702e-24  -2.52325816e-53
  4.16000000e-06   0.00000000e+00   0.00000000e+00   2.82540655e-13   2.56512939e-25  -8.37051607e-25  -6.71204243e-54
  4.24000000e-06   0.00000000e+00   0.00000000e+00   5.02454822e-13   4.56168557e-25  -1.48856672e-24  -2.12188985e-53
  4.32000000e-06   0.00000000e+00   0.00000000e+00   4.39310867e-13   3.98841439e-25  -1.30149718e-24  -1.62210043e-53
  4.40000000e-06   0.00000000e+00   0.00000000e+00   4.24445101e-13   3.85345112e-25  -1.25745604e-24  -1.51414830e-53
  4.48000000e-06   0.00000000e+00   0.00000000e+00   7.58718064e-13   6.88824765e-25  -2.24776917e-24  -4.83662786e-53
  4.56000000e-06   0.00000000e+00   0.00000000e+00   4.00375262e-13   3.63492592e-25  -1.18614702e-24  -1.34756948e-53
  4.64000000e-06   0.00000000e+00   0.00000000e+00   1.18156340e-13   1.07271748e-25  -3.50048577e-25  -1.17442294e-54
  4.72000000e-06  -7.05694408e-15  -1.95352005e-15   7.18424838e-13   6.68351147e-25  -2.18658510e-24   6.19381208e-28
  4.80000000e-06   3.76014721e-13   3.18060718e-13   1.01936650e-12  -1.69711335e-24   8.04732074e-26   6.00906774e-25
  4.88000000e-06  -6.24927883e-13  -5.07865660e-13   1.07284269e-12   5.16162788e-24  -8.33124554e-24  -9.37237435e-25
  4.96000000e-06   1.40871489e-14   8.25016348e-15   5.75840227e-13   4.54766804e-25  -1.58982161e-24   1.16523997e-26
  5.04000000e-06   0.00000000e+00   0.00000000e+00   8.73922444e-13   7.93416488e-25  -2.58907230e-24  -6.41761792e-53
  5.12000000e-06   0.00000000e+00   0.00000000e+00   9.51152310e-13   8.63531919e-25  -2.81787259e-24  -7.60223017e-53
  5.20000000e-06   0.00000000e+00   0.00000000e+00   9.18876772e-13   8.34229612e-25  -2.72225347e-24  -7.09501917e-53
  5.28000000e-06   0.00000000e+00   0.00000000e+00   3.70673159e-13   3.36526655e-25  -1.09815192e-24  -1.15445639e-53
  5.36000000e-06   0.00000000e+00   0.00000000e+00   8.47484985e-13   7.69414455e-25  -2.51074900e-24  -6.03576996e-53
  5.44000000e-06   0.00000000e+00   0.00000000e+00   8.12804998e-13   7.37929197e-25  -2.40800648e-24  -5.55251085e-53
  5.52000000e-06   0.00000000e+00   0.00000000e+00   8.25544692e-13   7.49495307e-25  -2.44574895e-24  -5.72743545e-53
  5.60000000e-06   0.00000000e+00   0.00000000e+00   7.71676597e-13   7.00589555e-25  -2.28615997e-24  -5.00436135e-53
  5.68000000e-06   0.00000000e+00   0.00000000e+00   7.76438418e-13   7.04912715e-25  -2.30026728e-24  -5.06800707e-53
  5.76000000e-06   0.00000000e+00   0.00000000e+00   1.81931993e-12   1.65172372e-24  -5.38989574e-24  -2.78121497e-52
  5.84000000e-06   0.00000000e+00   0.00000000e+00   5.06439096e-13   4.59785799e-25  -1.50037048e-24  -2.15537003e-53
  5.92000000e-06   0.00000000e+00   0.00000000e+00   3.06418726e-13   2.78191355e-25  -9.07792495e-25  -7.89604575e-54
  6.00000000e-06   0.00000000e+00   0.00000000e+00   4.29963883e-13   3.90355502e-25  -1.27380592e-24  -1.55439365e-53
  6.08000000e-06   0.00000000e+00   0.00000000e+00   9.48466827e-13   8.61093824e-25  -2.80991661e-24  -7.56086180e-53
  6.16000000e-06   0.00000000e+00   0.00000000e+00   9.35487930e-13   8.49310546e-25  -2.77146549e-24  -7.35535855e-53
  6.24000000e-06   0.00000000e+00   0.00000000e+00   7.61547407e-13   6.91393468e-25  -2.25615135e-24  -4.87322290e-53
  6.32000000e-06   0.00000000e+00   0.00000000e+00   8.84764082e-13   8.03259392e-25  -2.62119162e-24  -6.57749632e-53
  6.40000000e-06   0.00000000e+00   0.00000000e+00   1.08949756e-12   9.89132768e-25  -3.22773259e-24  -9.97439721e-53
  6.48000000e-06   0.00000000e+00   0.00000000e+00   1.16904537e-12   1.06135261e-24  -3.46339999e-24  -1.14849758e-52
  6.56000000e-06   0.00000000e+00   0.00000000e+00   7.11012105e-13   6.45513491e-25  -2.10643606e-24  -4.24819447e-53
  6.64000000e-06   0.00000000e+00   0.00000000e+00   1.04656446e-12   9.50154675e-25  -3.10053949e-24  -9.20209356e-53
  6.72000000e-06   0.00000000e+00   0.00000000e+00  -2.46436439e-13  -2.23734652e-25   7.30089683e-25  -5.09775113e-54
  6.80000000e-06   0.00000000e+00   0.00000000e+00   1.18661225e-12   1.07730123e-24  -3.51544343e-24  -1.18332015e-52
  6.88000000e-06   0.00000000e+00   0.00000000e+00   9.34909188e-13   8.48785118e-25  -2.76975091e-24  -7.34588470e-53
  6.96000000e-06   0.00000000e+00   0.00000000e+00   1.18986905e-12   1.08025801e-24  -3.52509199e-24  -1.18967554e-52
  7.04000000e-06   0.00000000e+00   0.00000000e+00   8.59264202e-13   7.80108567e-25  -2.54564597e-24  -6.20435835e-53
  7.12000000e-06   0.00000000e+00   0.00000000e+00   4.72697415e-13   4.29152410e-25  -1.40040778e-24  -1.87745185e-53
  7.20000000e-06   0.00000000e+00   0.00000000e+00   6.05952523e-13   5.50132024e-25  -1.79518778e-24  -3.08578378e-53
  7.28000000e-06   0.00000000e+00   0.00000000e+00   8.61142540e-13   7.81813872e-25  -2.55121071e-24  -6.23184753e-53
  7.36000000e-06   0.00000000e+00   0.00000000e+00   1.06343904e-12   9.65474772e-25  -3.15053195e-24  -9.50304651e-53
  7.44000000e-06   0.00000000e+00   0.00000000e+00   1.04115404e-12   9.45242666e-25  -3.08451065e-24  -9.11056790e-53
  7.52000000e-06   0.00000000e+00   0.00000000e+00   6.73479811e-13   6.11438681e-25  -1.99524333e-24  -3.81253815e-53
  7.60000000e-06   0.00000000e+00   0.00000000e+00   1.19421972e-12   1.08420790e-24  -3.53798124e-24  -1.19846407e-52
  7.68000000e-06   0.00000000e+00   0.00000000e+00   1.18555830e-12   1.07634437e-24  -3.51232100e-24  -1.18115995e-52
  7.76000000e-06   0.00000000e+00   0.00000000e+00   1.10070551e-12   9.99308245e-25  -3.26093715e-24  -1.01811305e-52
  7.84000000e-06   0.00000000e+00   0.00000000e+00   3.87653427e-13   3.51942696e-25  -1.14845746e-24  -1.26354959e-53
  7.92000000e-06   0.00000000e+00   0.00000000e+00   1.41560023e-12   1.28519478e-24  -4.19384051e-24  -1.68375269e-52
  8.00000000e-06   0.00000000e+00   0.00000000e+00   4.96578443e-13   4.50833512e-25  -1.47115743e-24  -2.07356191e-53
  8.08000000e-06   0.00000000e+00   0.00000000e+00   4.48366358e-13   4.07062736e-25  -1.32832487e-24  -1.69003139e-53
  8.16000000e-06   0.00000000e+00   0.00000000e+00   1.13030706e-12   1.02618289e-24  -3.34863435e-24  -1.07370997e-52
  8.24000000e-06   0.00000000e+00   0.00000000e+00   1.63925809e-12   1.48824922e-24  -4.85644665e-24  -2.25804804e-52
