       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00  -3.15897470e-06   6.15669658e-19  -8.95305639e-19   0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -2.60585257e-06   5.07874279e-19  -7.38537845e-19  -3.07350921e-42
  1.60000000e-07   0.00000000e+00   0.00000000e+00  -2.38793533e-06   4.65408771e-19  -6.76772674e-19  -2.58095711e-42
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -2.04505958e-06   3.98586241e-19  -5.79594384e-19  -1.89285608e-42
  3.20000000e-07   0.00000000e+00   0.00000000e+00  -2.76003945e-06   5.37944098e-19  -7.82223543e-19  -3.44798135e-42
  4.00000000e-07   0.00000000e+00   0.00000000e+00  -1.99402178e-06   3.88649141e-19  -5.65122596e-19  -1.79955425e-42
  4.80000000e-07   0.00000000e+00   0.00000000e+00  -2.37247097e-06   4.62416839e-19  -6.72374689e-19  -2.54747688e-42
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -2.91422549e-06   5.68017978e-19  -8.25906096e-19  -3.84397169e-42
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -2.32142770e-06   4.52480948e-19  -6.57899788e-19  -2.43903697e-42
  7.20000000e-07   0.00000000e+00   0.00000000e+00  -2.69987405e-06   5.26252650e-19  -7.65147940e-19  -3.29911572e-42
  8.00000000e-07   0.00000000e+00   0.00000000e+00  -3.06841060e-06   5.98096232e-19  -8.69585253e-19  -4.26147964e-42
  8.80000000e-07   0.00000000e+00   0.00000000e+00  -2.64882481e-06   5.16318101e-19  -7.50669619e-19  -3.17553362e-42
  9.60000000e-07   0.00000000e+00   0.00000000e+00  -3.02726805e-06   5.90094254e-19  -8.57913412e-19  -4.14776305e-42
  1.04000000e-06   0.00000000e+00   0.00000000e+00  -3.22259471e-06   6.28179174e-19  -9.13260761e-19  -4.70050455e-42
  1.12000000e-06   0.00000000e+00   0.00000000e+00  -2.97621230e-06   5.80161179e-19  -8.43431363e-19  -4.00903425e-42
  1.20000000e-06   0.00000000e+00   0.00000000e+00  -3.35465217e-06   6.53942229e-19  -9.50670378e-19  -5.09340842e-42
  1.28000000e-06   0.00000000e+00   0.00000000e+00  -3.37677771e-06   6.58267118e-19  -9.56932370e-19  -5.16104574e-42
  1.36000000e-06   0.00000000e+00   0.00000000e+00  -3.15947781e-06   6.15917397e-19  -8.95345277e-19  -4.51818325e-42
  1.44000000e-06   0.00000000e+00   0.00000000e+00  -3.68224524e-06   7.17838515e-19  -1.04348134e-18  -6.13677295e-42
