       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00  -8.45337743e-07   6.20665451e-20  -1.00654155e-19   0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -2.48870971e-06   1.82728724e-19  -2.96328679e-19  -1.27497041e-42
  1.60000000e-07   0.00000000e+00   0.00000000e+00  -2.55430528e-06   1.87547265e-19  -3.04137666e-19  -1.34306298e-42
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -2.61990083e-06   1.92365960e-19  -3.11946553e-19  -1.41292685e-42
  3.20000000e-07   0.00000000e+00   0.00000000e+00  -2.68549635e-06   1.97184812e-19  -3.19755340e-19  -1.48456200e-42
  4.00000000e-07   0.00000000e+00   0.00000000e+00  -2.75109185e-06   2.02003822e-19  -3.27564025e-19  -1.55796845e-42
  4.80000000e-07   0.00000000e+00   0.00000000e+00  -2.81668731e-06   2.06822995e-19  -3.35372605e-19  -1.63314619e-42
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -2.88228276e-06   2.11642333e-19  -3.43181079e-19  -1.71009521e-42
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -2.94787817e-06   2.16461838e-19  -3.50989445e-19  -1.78881551e-42
  7.20000000e-07   0.00000000e+00   0.00000000e+00  -3.01347356e-06   2.21281513e-19  -3.58797701e-19  -1.86930709e-42
  8.00000000e-07   0.00000000e+00   0.00000000e+00  -3.07906892e-06   2.26101362e-19  -3.66605846e-19  -1.95156996e-42
  8.80000000e-07   0.00000000e+00   0.00000000e+00  -2.22165071e-06   1.63141985e-19  -2.64516884e-19  -1.01585080e-42
  9.60000000e-07   0.00000000e+00   0.00000000e+00  -2.22473227e-06   1.63370646e-19  -2.64882322e-19  -1.01867098e-42
  1.04000000e-06   0.00000000e+00   0.00000000e+00  -2.22781348e-06   1.63599320e-19  -2.65247693e-19  -1.02149475e-42
  1.12000000e-06   0.00000000e+00   0.00000000e+00  -2.23089433e-06   1.63828008e-19  -2.65612996e-19  -1.02432209e-42
  1.20000000e-06   0.00000000e+00   0.00000000e+00  -2.23397481e-06   1.64056710e-19  -2.65978230e-19  -1.02715299e-42
  1.28000000e-06   0.00000000e+00   0.00000000e+00  -2.23705492e-06   1.64285424e-19  -2.66343395e-19  -1.02998747e-42
  1.36000000e-06   0.00000000e+00   0.00000000e+00  -2.24013465e-06   1.64514152e-19  -2.66708490e-19  -1.03282550e-42
  1.44000000e-06   0.00000000e+00   0.00000000e+00  -2.24321401e-06   1.64742892e-19  -2.67073515e-19  -1.03566708e-42
  1.52000000e-06   0.00000000e+00   0.00000000e+00  -2.85005364e-06   2.09312735e-19  -3.39320909e-19  -1.67206602e-42
  1.60000000e-06   0.00000000e+00   0.00000000e+00  -2.91543127e-06   2.14117606e-19  -3.47102506e-19  -1.74965460e-42
  1.68000000e-06   0.00000000e+00   0.00000000e+00  -3.07635935e-06   2.25940281e-19  -3.66259865e-19  -1.94788712e-42
  1.76000000e-06   0.00000000e+00   0.00000000e+00  -3.07941547e-06   2.26168437e-19  -3.66621430e-19  -1.95175931e-42
  1.84000000e-06   0.00000000e+00   0.00000000e+00  -3.08247118e-06   2.26396617e-19  -3.66982915e-19  -1.95563483e-42
  1.92000000e-06   0.00000000e+00   0.00000000e+00  -3.08552648e-06   2.26624820e-19  -3.67344317e-19  -1.95951368e-42
  2.00000000e-06   0.00000000e+00   0.00000000e+00  -3.08858136e-06   2.26853047e-19  -3.67705637e-19  -1.96339584e-42
  2.08000000e-06   0.00000000e+00   0.00000000e+00  -3.09163583e-06   2.27081297e-19  -3.68066873e-19  -1.96728130e-42
  2.16000000e-06   0.00000000e+00   0.00000000e+00  -3.09468987e-06   2.27309570e-19  -3.68428025e-19  -1.97117007e-42
  2.24000000e-06   0.00000000e+00   0.00000000e+00  -3.09774348e-06   2.27537865e-19  -3.68789093e-19  -1.97506213e-42
  2.32000000e-06   0.00000000e+00   0.00000000e+00  -3.10079666e-06   2.27766183e-19  -3.69150075e-19  -1.97895747e-42
  2.40000000e-06   0.00000000e+00   0.00000000e+00  -3.10384939e-06   2.27994523e-19  -3.69510972e-19  -1.98285609e-42
  2.48000000e-06   0.00000000e+00   0.00000000e+00  -2.81597767e-06   2.06852558e-19  -3.35237730e-19  -1.63232304e-42
  2.56000000e-06   0.00000000e+00   0.00000000e+00  -2.88135488e-06   2.11658869e-19  -3.43018370e-19  -1.70899402e-42
  2.64000000e-06   0.00000000e+00   0.00000000e+00  -2.94673205e-06   2.16465396e-19  -3.50798870e-19  -1.78742449e-42
  2.72000000e-06   0.00000000e+00   0.00000000e+00  -3.01210919e-06   2.21272142e-19  -3.58579228e-19  -1.86761446e-42
  2.80000000e-06   0.00000000e+00   0.00000000e+00  -3.07748628e-06   2.26079109e-19  -3.66359444e-19  -1.94956394e-42
  2.88000000e-06   0.00000000e+00   0.00000000e+00  -3.14286334e-06   2.30886301e-19  -3.74139514e-19  -2.03327290e-42
  2.96000000e-06   0.00000000e+00   0.00000000e+00  -3.20824036e-06   2.35693720e-19  -3.81919438e-19  -2.11874136e-42
  3.04000000e-06   0.00000000e+00   0.00000000e+00  -3.27361734e-06   2.40501369e-19  -3.89699214e-19  -2.20596930e-42
  3.12000000e-06   0.00000000e+00   0.00000000e+00  -3.33899428e-06   2.45309250e-19  -3.97478839e-19  -2.29495672e-42
  3.20000000e-06   0.00000000e+00   0.00000000e+00  -3.40437118e-06   2.50117367e-19  -4.05258313e-19  -2.38570362e-42
  3.28000000e-06   0.00000000e+00   0.00000000e+00  -3.46974804e-06   2.54925722e-19  -4.13037633e-19  -2.47821000e-42
  3.36000000e-06   0.00000000e+00   0.00000000e+00  -3.95905147e-06   2.90881212e-19  -4.71280508e-19  -3.22610442e-42
  3.44000000e-06   0.00000000e+00   0.00000000e+00  -3.96209806e-06   2.91111009e-19  -4.71639493e-19  -3.23107159e-42
