     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.342869e+01   1.464152e+00   3.263329e+05   4.452103e+05  -1.748047e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.261066e-01   1.346430e+01   1.324308e+00   3.263329e+05   4.452103e+05  -1.748047e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.522133e-01   1.349992e+01   1.184464e+00   3.263329e+05   4.452103e+05  -1.748047e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.783199e-01   1.353554e+01   1.044621e+00   3.263329e+05   4.452103e+05  -1.748047e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   2.044265e-01   1.357115e+01   9.047768e-01   3.263329e+05   4.452103e+05  -1.748047e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   2.305331e-01   1.360677e+01   7.649330e-01   3.263329e+05   4.452103e+05  -1.748047e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   2.566398e-01   1.364239e+01   6.250892e-01   3.263329e+05   4.452103e+05  -1.748047e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   2.827464e-01   1.367800e+01   4.852454e-01   3.263329e+05   4.452103e+05  -1.748047e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   3.088530e-01   1.371362e+01   3.454016e-01   3.263329e+05   4.452103e+05  -1.748047e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   3.349597e-01   1.374924e+01   2.055578e-01   3.263329e+05   4.452103e+05  -1.748047e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
       80000   7.999900e-07   3.610663e-01   1.378485e+01   6.571405e-02   3.263329e+05   4.452103e+05  -1.748047e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.833133e+06   0.000000e+00   0.000000e+00   0.000000e+00
