     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   9.475017e+00   2.088282e+01   1.741259e+04  -4.006925e+05   2.596730e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.013931e-01   9.442962e+00   2.109055e+01   1.741546e+04  -4.006924e+05   2.596730e+06   1.122133e+07   4.877176e+05   1.209382e-15   2.627521e+06   2.100562e-27   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.027865e-01   9.410906e+00   2.129829e+01   1.741834e+04  -4.006923e+05   2.596730e+06   1.739676e+07   7.562477e+05   1.598097e-15   2.627521e+06   5.046730e-27   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.041801e-01   9.378851e+00   2.150603e+01   1.742152e+04  -4.006921e+05   2.596730e+06   2.356412e+07   1.024534e+06  -9.415907e-16   2.627521e+06   9.257483e-27   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.055739e-01   9.346795e+00   2.171377e+01   1.742408e+04  -4.006920e+05   2.596730e+06   2.971706e+07   1.292246e+06  -1.671267e-15   2.627521e+06   1.472158e-26   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.069679e-01   9.314740e+00   2.192151e+01   1.742665e+04  -4.006919e+05   2.596730e+06   3.586989e+07   1.560032e+06  -4.028726e-15   2.627521e+06   2.144724e-26   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.083621e-01   9.282685e+00   2.212925e+01   1.742823e+04  -4.006918e+05   2.596730e+06   5.167542e+07   2.247640e+06  -4.835457e-15   2.627521e+06   4.448604e-26   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.097565e-01   9.250629e+00   2.233698e+01   1.743093e+04  -4.006917e+05   2.596730e+06   4.457713e+07   1.939199e+06  -7.688778e-15   2.627521e+06   3.310273e-26   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.111511e-01   9.218574e+00   2.254472e+01   1.743355e+04  -4.006916e+05   2.596730e+06   3.747882e+07   1.630653e+06  -3.972867e-15   2.627521e+06   2.339854e-26   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.125459e-01   9.186519e+00   2.275246e+01   1.743647e+04  -4.006915e+05   2.596730e+06   4.116961e+06   1.791534e+05   5.742151e-16   2.627521e+06   2.832894e-28   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.139409e-01   9.154463e+00   2.296020e+01   1.743890e+04  -4.006914e+05   2.596730e+06   1.022484e+07   4.450057e+05  -9.266775e-16   2.627521e+06   1.744229e-27   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.153361e-01   9.122408e+00   2.316794e+01   1.744134e+04  -4.006913e+05   2.596730e+06   1.633261e+07   7.109281e+05  -1.622115e-15   2.627521e+06   4.448400e-27   0.000000e+00   0.000000e+00
       96000   9.599900e-07   1.167315e-01   9.090353e+00   2.337568e+01   1.744446e+04  -4.006911e+05   2.596730e+06   6.525220e+07   2.840815e+06  -1.328639e-15   2.627521e+06   7.093648e-26   0.000000e+00   0.000000e+00
      104000   1.039990e-06   1.181271e-01   9.058298e+00   2.358341e+01   1.744683e+04  -4.006910e+05   2.596730e+06   5.820469e+07   2.534340e+06  -1.118925e-14   2.627521e+06   5.643984e-26   0.000000e+00   0.000000e+00
