     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.554986e+01   1.498649e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   2.673799e-01   1.564550e+01   1.507029e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   4.347598e-01   1.574114e+01   1.515409e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   6.021397e-01   1.583678e+01   1.523788e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   7.695197e-01   1.593242e+01   1.532168e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   9.368996e-01   1.602806e+01   1.540548e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.104279e+00   1.612370e+01   1.548927e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.271659e+00   1.621934e+01   1.557307e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.439039e+00   1.631498e+01   1.565687e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.606419e+00   1.641061e+01   1.574066e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.773799e+00   1.650625e+01   1.582446e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.941179e+00   1.660189e+01   1.590826e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       96000   9.599900e-07   2.108559e+00   1.669753e+01   1.599206e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      104000   1.039990e-06   2.275939e+00   1.679317e+01   1.607585e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      112000   1.119990e-06   2.443319e+00   1.688881e+01   1.615965e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      120000   1.199990e-06   2.610699e+00   1.698445e+01   1.624345e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      128000   1.279990e-06   2.778079e+00   1.708009e+01   1.632724e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      136000   1.359990e-06   2.945459e+00   1.717573e+01   1.641104e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      144000   1.439990e-06   3.112838e+00   1.727136e+01   1.649484e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      152000   1.519990e-06   3.280218e+00   1.736700e+01   1.657863e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      160000   1.599990e-06   3.447598e+00   1.746264e+01   1.666243e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      168000   1.679990e-06   3.614978e+00   1.755828e+01   1.674623e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      176000   1.759990e-06   3.782358e+00   1.765392e+01   1.683002e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      184000   1.839990e-06   3.949738e+00   1.774956e+01   1.691382e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      192000   1.919990e-06   4.117118e+00   1.784520e+01   1.699762e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      200000   1.999990e-06   4.284498e+00   1.794084e+01   1.708141e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      208000   2.079990e-06   4.451878e+00   1.803648e+01   1.716521e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      216000   2.159990e-06   4.619258e+00   1.813211e+01   1.724901e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      224000   2.239990e-06   4.786638e+00   1.822775e+01   1.733280e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      232000   2.319990e-06   4.954018e+00   1.832339e+01   1.741660e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      240000   2.399990e-06   5.121397e+00   1.841903e+01   1.750040e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      248000   2.479990e-06   5.288777e+00   1.851467e+01   1.758419e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      256000   2.559990e-06   5.456157e+00   1.861031e+01   1.766799e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      264000   2.639990e-06   5.623537e+00   1.870595e+01   1.775179e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      272000   2.719990e-06   5.790917e+00   1.880159e+01   1.783558e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      280000   2.799990e-06   5.958297e+00   1.889723e+01   1.791938e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      288000   2.879990e-06   6.125677e+00   1.899286e+01   1.800318e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      296000   2.959990e-06   6.293057e+00   1.908850e+01   1.808697e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      304000   3.039990e-06   6.460437e+00   1.918414e+01   1.817077e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      312000   3.119990e-06   6.627817e+00   1.927978e+01   1.825457e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      320000   3.199990e-06   6.795197e+00   1.937542e+01   1.833836e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      328000   3.279990e-06   6.962577e+00   1.947106e+01   1.842216e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      336000   3.359990e-06   7.129956e+00   1.956670e+01   1.850596e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      344000   3.439990e-06   7.297336e+00   1.966234e+01   1.858976e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      352000   3.519990e-06   7.464716e+00   1.975798e+01   1.867355e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      360000   3.599990e-06   7.632096e+00   1.985361e+01   1.875735e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      368000   3.679990e-06   7.799476e+00   1.994925e+01   1.884115e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      376000   3.759990e-06   7.966856e+00   2.004489e+01   1.892494e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      384000   3.839990e-06   8.134236e+00   2.014053e+01   1.900874e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      392000   3.919990e-06   8.301616e+00   2.023617e+01   1.909254e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      400000   3.999990e-06   8.468996e+00   2.033181e+01   1.917633e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      408000   4.079990e-06   8.636376e+00   2.042745e+01   1.926013e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      416000   4.159990e-06   8.803756e+00   2.052309e+01   1.934393e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      424000   4.239990e-06   8.971135e+00   2.061873e+01   1.942772e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      432000   4.319990e-06   9.138515e+00   2.071436e+01   1.951152e+01   2.092249e+06   1.195486e+06   1.047460e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      440000   4.399990e-06   9.305895e+00   2.081000e+01   1.959532e+01   2.092249e+06   1.195487e+06   1.047459e+06  -9.620793e+06   3.660595e+07  -2.256208e+07   2.627521e+06   3.228517e-26   0.000000e+00   0.000000e+00
      448000   4.479990e-06   9.473275e+00   2.090564e+01   1.967911e+01   2.092247e+06   1.195495e+06   1.047454e+06  -1.808070e+07   7.006270e+07  -4.384945e+07   2.627521e+06   1.190734e-25   0.000000e+00   0.000000e+00
      456000   4.559990e-06   9.640655e+00   2.100128e+01   1.976291e+01   2.092243e+06   1.195510e+06   1.047445e+06  -6.689020e+07   2.621350e+08  -1.655785e+08   2.627521e+06   1.673791e-24   0.000000e+00   0.000000e+00
      464000   4.639990e-06   9.808034e+00   2.109692e+01   1.984670e+01   2.092237e+06   1.195533e+06   1.047430e+06  -4.743833e+07   1.915416e+08  -1.238671e+08   2.627521e+06   9.031893e-25   0.000000e+00   0.000000e+00
      472000   4.719990e-06   9.975413e+00   2.119257e+01   1.993050e+01   2.092232e+06   1.195555e+06   1.047416e+06  -8.235574e+07   3.298189e+08  -2.119589e+08   2.627521e+06   2.668507e-24   0.000000e+00   0.000000e+00
      480000   4.799990e-06   1.014279e+01   2.128821e+01   2.001429e+01   2.092229e+06   1.195564e+06   1.047410e+06  -2.828343e+02   5.141025e+02  -2.185217e+01   2.627521e+06   5.733996e-36   0.000000e+00   0.000000e+00
      488000   4.879990e-06   1.031017e+01   2.138386e+01   2.009808e+01   2.092229e+06   1.195564e+06   1.047410e+06  -2.956886e+02   5.540632e+02  -4.178844e+01   2.627521e+06   6.587882e-36   0.000000e+00   0.000000e+00
      496000   4.959990e-06   1.047755e+01   2.147950e+01   2.018188e+01   2.092229e+06   1.195564e+06   1.047410e+06  -3.908691e+02   6.959580e+02  -1.362829e+01   2.627521e+06   1.059876e-35   0.000000e+00   0.000000e+00
      504000   5.039990e-06   1.064493e+01   2.157515e+01   2.026567e+01   2.092229e+06   1.195564e+06   1.047410e+06  -3.447519e+02   6.033137e+02  -2.953488e-19   2.627521e+06   8.030591e-36   0.000000e+00   0.000000e+00
      512000   5.119990e-06   1.081230e+01   2.167079e+01   2.034946e+01   2.092229e+06   1.195564e+06   1.047410e+06  -3.799987e+02   6.649953e+02   1.467051e-19   2.627521e+06   9.756805e-36   0.000000e+00   0.000000e+00
      520000   5.199990e-06   1.097968e+01   2.176644e+01   2.043325e+01   2.092229e+06   1.195564e+06   1.047410e+06  -5.142304e+02   8.999000e+02  -1.766637e-18   2.627521e+06   1.786454e-35   0.000000e+00   0.000000e+00
      528000   5.279990e-06   1.114706e+01   2.186208e+01   2.051705e+01   2.092229e+06   1.195564e+06   1.047410e+06  -5.114299e+02   8.949992e+02  -3.195938e-18   2.627521e+06   1.766937e-35   0.000000e+00   0.000000e+00
      536000   5.359990e-06   1.131444e+01   2.195773e+01   2.060084e+01   2.092229e+06   1.195564e+06   1.047410e+06  -4.636584e+02   8.113993e+02   5.569632e-19   2.627521e+06   1.452378e-35   0.000000e+00   0.000000e+00
      544000   5.439990e-06   1.148182e+01   2.205337e+01   2.068463e+01   2.092229e+06   1.195564e+06   1.047410e+06  -5.744757e+02   1.005329e+03   4.695427e-19   2.627521e+06   2.229701e-35   0.000000e+00   0.000000e+00
      552000   5.519990e-06   1.164920e+01   2.214902e+01   2.076843e+01   2.092229e+06   1.195564e+06   1.047410e+06  -4.971879e+02   8.700757e+02  -5.059329e-19   2.627521e+06   1.670293e-35   0.000000e+00   0.000000e+00
      560000   5.599990e-06   1.181657e+01   2.224466e+01   2.085222e+01   2.092229e+06   1.195564e+06   1.047410e+06  -6.400921e+02   1.120157e+03  -9.135358e-19   2.627521e+06   2.768119e-35   0.000000e+00   0.000000e+00
      568000   5.679990e-06   1.198395e+01   2.234031e+01   2.093601e+01   2.092229e+06   1.195564e+06   1.047410e+06  -6.363210e+02   1.113558e+03   4.797350e-18   2.627521e+06   2.735669e-35   0.000000e+00   0.000000e+00
      576000   5.759990e-06   1.215133e+01   2.243595e+01   2.101980e+01   2.092229e+06   1.195564e+06   1.047410e+06  -6.769608e+02   1.184677e+03  -1.091040e-20   2.627521e+06   3.096454e-35   0.000000e+00   0.000000e+00
      584000   5.839990e-06   1.231871e+01   2.253160e+01   2.110360e+01   2.092229e+06   1.195564e+06   1.047410e+06  -7.357777e+02   1.287606e+03   2.301206e-18   2.627521e+06   3.657909e-35   0.000000e+00   0.000000e+00
