     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   7.061628e+00   2.533521e+00  -4.215454e+05  -4.638965e+05  -9.972575e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   6.627637e-02   7.024516e+00   2.453740e+00  -4.215454e+05  -4.638965e+05  -9.972575e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   3.255274e-02   6.987405e+00   2.373960e+00  -4.215454e+05  -4.638965e+05  -9.972575e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
