     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.325578e+01   7.003541e+00   7.721598e+05   1.960452e+05  -3.473239e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.617728e-01   1.327146e+01   6.975755e+00   7.721598e+05   1.960452e+05  -3.473239e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.235456e-01   1.328715e+01   6.947969e+00   7.721598e+05   1.960452e+05  -3.473239e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   2.853183e-01   1.330283e+01   6.920183e+00   7.721598e+05   1.960452e+05  -3.473239e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   3.470911e-01   1.331852e+01   6.892397e+00   7.721598e+05   1.960452e+05  -3.473239e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   4.088639e-01   1.333420e+01   6.864611e+00   7.721598e+05   1.960452e+05  -3.473239e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   4.706367e-01   1.334988e+01   6.836826e+00   7.721598e+05   1.960452e+05  -3.473239e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   5.324095e-01   1.336557e+01   6.809040e+00   7.721598e+05   1.960452e+05  -3.473239e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   5.941823e-01   1.338125e+01   6.781254e+00   7.721598e+05   1.960452e+05  -3.473239e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   6.559550e-01   1.339693e+01   6.753468e+00   7.721598e+05   1.960452e+05  -3.473239e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       80000   7.999900e-07   7.177278e-01   1.341262e+01   6.725682e+00   7.721598e+05   1.960452e+05  -3.473239e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
