       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00  -1.20172894e-06   1.15478083e-18   5.72761309e-19   0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -1.76214865e-06   1.69330336e-18   8.39871808e-19  -1.31122217e-41
  1.60000000e-07   0.00000000e+00   0.00000000e+00  -2.42076376e-06   2.32617847e-18   1.15379700e-18  -2.47461170e-41
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -3.07787489e-06   2.95760111e-18   1.46701998e-18  -4.00046581e-41
  3.20000000e-07   0.00000000e+00   0.00000000e+00  -3.47658869e-07   3.34071898e-19   1.65709166e-19  -5.10789700e-43
  4.00000000e-07   0.00000000e+00   0.00000000e+00   6.25045106e-07  -6.00617660e-19  -2.97923077e-19  -1.64924631e-42
  4.80000000e-07   0.00000000e+00   0.00000000e+00  -2.00951423e-06   1.93097639e-18   9.57827664e-19  -1.70521249e-41
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -4.66433039e-07   4.48201962e-19   2.22326589e-19  -9.19256667e-43
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -3.31942525e-06   3.18967955e-18   1.58221739e-18  -4.65303359e-41
  7.20000000e-07   0.00000000e+00   0.00000000e+00   1.46928532e-06  -1.41185542e-18  -7.00341233e-19  -9.11533101e-42
  8.00000000e-07   0.00000000e+00   0.00000000e+00  -1.60126356e-06   1.53867798e-18   7.63243303e-19  -1.08271236e-41
  8.80000000e-07   0.00000000e+00   0.00000000e+00   9.38748543e-08  -9.02054644e-20  -4.47460739e-20  -3.71946691e-44
  9.60000000e-07   0.00000000e+00   0.00000000e+00  -2.72817159e-07   2.62153201e-19   1.30040222e-19  -3.14270148e-43
  1.04000000e-06   0.00000000e+00   0.00000000e+00  -2.30345406e-07   2.21341469e-19   1.09796017e-19  -2.24126191e-43
  1.12000000e-06   0.00000000e+00   0.00000000e+00  -6.33779572e-07   6.09005369e-19   3.02097191e-19  -1.69620123e-42
  1.20000000e-06   0.00000000e+00   0.00000000e+00   2.00529581e-07  -1.92690920e-19  -9.55844448e-20  -1.69774420e-43
  1.28000000e-06   0.00000000e+00   0.00000000e+00  -2.41309250e-07   2.31876595e-19   1.15022333e-19  -2.45866072e-43
  1.36000000e-06   0.00000000e+00   0.00000000e+00  -4.21595485e-07   4.05115296e-19   2.00957949e-19  -7.50545899e-43
  1.44000000e-06   0.00000000e+00   0.00000000e+00   9.25212507e-08  -8.89045708e-20  -4.41012725e-20  -3.61295391e-44
  1.52000000e-06   0.00000000e+00   0.00000000e+00   3.06392047e-07  -2.94415167e-19  -1.46045011e-19  -3.96379192e-43
  1.60000000e-06   0.00000000e+00   0.00000000e+00   5.20605729e-07  -5.00255590e-19  -2.48151491e-19  -1.14447153e-42
  1.68000000e-06   0.00000000e+00   0.00000000e+00  -3.89646794e-07   3.74415722e-19   1.85728782e-19  -6.41097300e-43
  1.76000000e-06   0.00000000e+00   0.00000000e+00   3.72190299e-13  -3.57641353e-25  -1.77408460e-25  -5.84947362e-55
  1.84000000e-06   0.00000000e+00   0.00000000e+00   5.26771741e-13  -5.06180196e-25  -2.51091347e-25  -1.17177671e-54
  1.92000000e-06   0.00000000e+00   0.00000000e+00   6.76606716e-13  -6.50158111e-25  -3.22511780e-25  -1.93326796e-54
  2.00000000e-06   0.00000000e+00   0.00000000e+00   6.55914631e-13  -6.30274881e-25  -3.12648678e-25  -1.81686526e-54
  2.08000000e-06   0.00000000e+00   0.00000000e+00   6.78274633e-13  -6.51760829e-25  -3.23306810e-25  -1.94285037e-54
  2.16000000e-06   0.00000000e+00   0.00000000e+00   6.47006397e-13  -6.21714870e-25  -3.08402473e-25  -1.76794221e-54
  2.24000000e-06   0.00000000e+00   0.00000000e+00   4.46109962e-13  -4.28671491e-25  -2.12643053e-25  -8.40446717e-55
  2.32000000e-06   0.00000000e+00   0.00000000e+00   4.68469964e-13  -4.50157439e-25  -2.23301185e-25  -9.26808704e-55
  2.40000000e-06   0.00000000e+00   0.00000000e+00  -2.36345071e-13   2.27106325e-25   1.12656389e-25  -2.35874301e-55
  2.48000000e-06   0.00000000e+00   0.00000000e+00  -9.17495928e-14   8.81630946e-26   4.37334182e-26  -3.55675524e-56
  2.56000000e-06   0.00000000e+00   0.00000000e+00   8.90328048e-14  -8.55525061e-26  -4.24384323e-26  -3.34588806e-56
  2.64000000e-06   0.00000000e+00   0.00000000e+00   4.02421471e-13  -3.86690787e-25  -1.91818470e-25  -6.83952430e-55
  2.72000000e-06   0.00000000e+00   0.00000000e+00   2.02551441e-13  -1.94633691e-25  -9.65482963e-26  -1.73267843e-55
  2.80000000e-06   0.00000000e+00   0.00000000e+00   1.02639023e-13  -9.86268565e-26  -4.89239809e-26  -4.44767134e-56
  2.88000000e-06   0.00000000e+00   0.00000000e+00  -3.01663770e-15   2.89871711e-27   1.43791241e-27  -3.81851367e-59
  2.96000000e-06   0.00000000e+00   0.00000000e+00  -2.61989671e-14   2.51748476e-26   1.24880160e-26  -2.90192516e-57
  3.04000000e-06   0.00000000e+00   0.00000000e+00   9.11267665e-14  -8.75646147e-26  -4.34365414e-26  -3.50577391e-56
  3.12000000e-06   0.00000000e+00   0.00000000e+00   1.28811613e-13  -1.23776358e-25  -6.13994239e-26  -7.00820678e-56
  3.20000000e-06   0.00000000e+00   0.00000000e+00  -3.77112239e-14   3.62370895e-26   1.79754555e-26  -6.01050225e-57
  3.28000000e-06   0.00000000e+00   0.00000000e+00   1.18928341e-13  -1.14279424e-25  -5.66884573e-26  -5.97425701e-56
  3.36000000e-06   0.00000000e+00   0.00000000e+00   3.34060981e-13  -3.21002513e-25  -1.59233716e-25  -4.71246770e-55
  3.44000000e-06   0.00000000e+00   0.00000000e+00   3.71102949e-13  -3.56596508e-25  -1.76890163e-25  -5.81629843e-55
  3.52000000e-06   0.00000000e+00   0.00000000e+00   7.23652670e-15  -6.95365035e-27  -3.44936733e-27  -2.22209357e-58
  3.60000000e-06   0.00000000e+00   0.00000000e+00   3.41855484e-13  -3.28492329e-25  -1.62949048e-25  -4.93433554e-55
  3.68000000e-06   0.00000000e+00   0.00000000e+00   6.03437710e-13  -5.79849287e-25  -2.87634996e-25  -1.53785021e-54
  3.76000000e-06   0.00000000e+00   0.00000000e+00   5.06957819e-13  -4.87140802e-25  -2.41646831e-25  -1.08541570e-54
  3.84000000e-06   0.00000000e+00   0.00000000e+00   3.64812326e-13  -3.50551786e-25  -1.73891671e-25  -5.61993677e-55
  3.92000000e-06   0.00000000e+00   0.00000000e+00   5.87273744e-13  -5.64317171e-25  -2.79930270e-25  -1.45656809e-54
  4.00000000e-06   0.00000000e+00   0.00000000e+00   4.90793853e-13  -4.71608686e-25  -2.33942105e-25  -1.01730542e-54
