     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.876048e+01   6.509486e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.930846e-01   1.892360e+01   6.415095e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.861692e-01   1.908673e+01   6.320703e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   3.792538e-01   1.924986e+01   6.226312e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   4.723384e-01   1.941298e+01   6.131921e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   5.654230e-01   1.957611e+01   6.037529e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   6.585076e-01   1.973924e+01   5.943138e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   7.515921e-01   1.990236e+01   5.848747e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   8.446767e-01   2.006549e+01   5.754355e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   9.377613e-01   2.022862e+01   5.659964e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.030846e+00   2.039174e+01   5.565573e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.123931e+00   2.055487e+01   5.471181e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       96000   9.599900e-07   1.217015e+00   2.071800e+01   5.376790e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      104000   1.039990e-06   1.310100e+00   2.088112e+01   5.282399e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      112000   1.119990e-06   1.403184e+00   2.104425e+01   5.188007e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      120000   1.199990e-06   1.496269e+00   2.120738e+01   5.093616e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      128000   1.279990e-06   1.589353e+00   2.137050e+01   4.999225e+00   1.163557e+06   2.039082e+06  -1.179892e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
