       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00  -4.52506347e-08   6.44108566e-21   3.07193602e-21   0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -1.34840842e-06   1.91934775e-19   9.15416138e-20  -3.04985698e-43
  1.60000000e-07   0.00000000e+00   0.00000000e+00  -3.08665778e-06   4.39359153e-19   2.09551153e-19  -1.59728258e-42
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -6.33178584e-07   9.01271626e-20   4.29868214e-20  -6.72779152e-44
  3.20000000e-07   0.00000000e+00   0.00000000e+00  -3.70330999e-06   5.27130232e-19   2.51423763e-19  -2.29930435e-42
  4.00000000e-07   0.00000000e+00   0.00000000e+00  -2.35086453e-06   3.34622003e-19   1.59605592e-19  -9.26484841e-43
  4.80000000e-07   0.00000000e+00   0.00000000e+00  -1.22110003e-06   1.73810547e-19   8.29049695e-20  -2.50124358e-43
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -2.96751670e-06   4.22393277e-19   2.01477775e-19  -1.47634669e-42
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -5.05863068e-07   7.20037817e-20   3.43457899e-20  -4.29509827e-44
  7.20000000e-07   0.00000000e+00   0.00000000e+00  -3.58416883e-06   5.10163200e-19   2.43352777e-19  -2.15373034e-42
  8.00000000e-07   0.00000000e+00   0.00000000e+00  -2.23172333e-06   3.17658260e-19   1.51527698e-19  -8.34947106e-43
  8.80000000e-07   0.00000000e+00   0.00000000e+00  -1.09377413e-06   1.55684598e-19   7.42655186e-20  -2.00691826e-43
  9.60000000e-07   0.00000000e+00   0.00000000e+00  -2.84837542e-06   4.05428381e-19   1.93402269e-19  -1.36017083e-42
  1.04000000e-06   0.00000000e+00   0.00000000e+00  -3.78530482e-07   5.38786231e-20   2.57022327e-20  -2.40577228e-44
  1.12000000e-06   0.00000000e+00   0.00000000e+00  -1.68167930e-06   2.39363084e-19   1.14187975e-19  -4.74341060e-43
