     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   9.789768e+00   1.091490e+00   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.056284e-01   9.778364e+00   9.981210e-01   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.112569e-01   9.766960e+00   9.047520e-01   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.168853e-01   9.755556e+00   8.113830e-01   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.225138e-01   9.744151e+00   7.180139e-01   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.281422e-01   9.732747e+00   6.246449e-01   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.337707e-01   9.721343e+00   5.312759e-01   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.393991e-01   9.709939e+00   4.379069e-01   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.450275e-01   9.698535e+00   3.445379e-01   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.506560e-01   9.687131e+00   2.511689e-01   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.562844e-01   9.675727e+00   1.577999e-01   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.619129e-01   9.664322e+00   6.443084e-02   7.035553e+04  -1.425519e+05  -1.167113e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
