     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.489622e+01   1.584427e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   2.646463e-01   1.497812e+01   1.594610e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   4.292927e-01   1.506002e+01   1.604793e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   5.939390e-01   1.514192e+01   1.614976e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   7.585853e-01   1.522382e+01   1.625158e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   9.232316e-01   1.530572e+01   1.635341e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.087878e+00   1.538762e+01   1.645524e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.252524e+00   1.546952e+01   1.655707e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.417171e+00   1.555142e+01   1.665889e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.581817e+00   1.563332e+01   1.676072e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.746463e+00   1.571522e+01   1.686255e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.911110e+00   1.579711e+01   1.696438e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
       96000   9.599900e-07   2.075756e+00   1.587901e+01   1.706620e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      104000   1.039990e-06   2.240402e+00   1.596091e+01   1.716803e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      112000   1.119990e-06   2.405049e+00   1.604281e+01   1.726986e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      120000   1.199990e-06   2.569695e+00   1.612471e+01   1.737169e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      128000   1.279990e-06   2.734341e+00   1.620661e+01   1.747351e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      136000   1.359990e-06   2.898988e+00   1.628851e+01   1.757534e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      144000   1.439990e-06   3.063634e+00   1.637041e+01   1.767717e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      152000   1.519990e-06   3.228280e+00   1.645231e+01   1.777900e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      160000   1.599990e-06   3.392927e+00   1.653421e+01   1.788082e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      168000   1.679990e-06   3.557573e+00   1.661611e+01   1.798265e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      176000   1.759990e-06   3.722219e+00   1.669801e+01   1.808448e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      184000   1.839990e-06   3.886865e+00   1.677991e+01   1.818631e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      192000   1.919990e-06   4.051512e+00   1.686180e+01   1.828813e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      200000   1.999990e-06   4.216158e+00   1.694370e+01   1.838996e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      208000   2.079990e-06   4.380804e+00   1.702560e+01   1.849179e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      216000   2.159990e-06   4.545451e+00   1.710750e+01   1.859362e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      224000   2.239990e-06   4.710097e+00   1.718940e+01   1.869544e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      232000   2.319990e-06   4.874743e+00   1.727130e+01   1.879727e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      240000   2.399990e-06   5.039390e+00   1.735320e+01   1.889910e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      248000   2.479990e-06   5.204036e+00   1.743510e+01   1.900093e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      256000   2.559990e-06   5.368682e+00   1.751700e+01   1.910275e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      264000   2.639990e-06   5.533329e+00   1.759890e+01   1.920458e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      272000   2.719990e-06   5.697975e+00   1.768080e+01   1.930641e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      280000   2.799990e-06   5.862621e+00   1.776270e+01   1.940824e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      288000   2.879990e-06   6.027268e+00   1.784460e+01   1.951006e+01   2.058079e+06   1.023741e+06   1.272843e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.627521e+06   0.000000e+00   0.000000e+00   0.000000e+00
      296000   2.959990e-06   6.191914e+00   1.792650e+01   1.961189e+01   2.058079e+06   1.023742e+06   1.272843e+06  -2.739419e+07   7.353162e+07  -1.484705e+07   2.627521e+06   1.059475e-25   0.000000e+00   0.000000e+00
      304000   3.039990e-06   6.356560e+00   1.800839e+01   1.971372e+01   2.058076e+06   1.023750e+06   1.272841e+06  -8.659683e+07   2.329574e+08  -4.734862e+07   2.627521e+06   1.063965e-24   0.000000e+00   0.000000e+00
      312000   3.119990e-06   6.521206e+00   1.809030e+01   1.981555e+01   2.058069e+06   1.023768e+06   1.272838e+06  -1.229993e+08   3.320441e+08  -6.819017e+07   2.627521e+06   2.162631e-24   0.000000e+00   0.000000e+00
      320000   3.199990e-06   6.685851e+00   1.817220e+01   1.991737e+01   2.058063e+06   1.023784e+06   1.272834e+06   1.781852e+07  -4.748936e+07   9.386300e+06   2.627521e+06   4.411489e-26   0.000000e+00   0.000000e+00
      328000   3.279990e-06   6.850496e+00   1.825410e+01   2.001920e+01   2.058062e+06   1.023787e+06   1.272834e+06  -3.467742e+01   6.225708e+01   5.994727e+00   2.627521e+06   8.507910e-38   0.000000e+00   0.000000e+00
      336000   3.359990e-06   7.015141e+00   1.833600e+01   2.012103e+01   2.058062e+06   1.023787e+06   1.272834e+06  -4.094384e+01   8.231276e+01  -4.522117e-03   2.627521e+06   1.405371e-37   0.000000e+00   0.000000e+00
      344000   3.439990e-06   7.179786e+00   1.841791e+01   2.022285e+01   2.058062e+06   1.023787e+06   1.272834e+06  -4.868398e+01   9.786669e+01  -1.648551e-19   2.627521e+06   1.986238e-37   0.000000e+00   0.000000e+00
      352000   3.519990e-06   7.344431e+00   1.849981e+01   2.032468e+01   2.058062e+06   1.023787e+06   1.272834e+06  -6.275390e+01   1.261507e+02   2.061697e-20   2.627521e+06   3.301338e-37   0.000000e+00   0.000000e+00
      360000   3.599990e-06   7.509076e+00   1.858171e+01   2.042651e+01   2.058062e+06   1.023787e+06   1.272834e+06  -3.535276e+01   7.106769e+01   1.833996e-19   2.627521e+06   1.047554e-37   0.000000e+00   0.000000e+00
      368000   3.679990e-06   7.673721e+00   1.866362e+01   2.052833e+01   2.058062e+06   1.023787e+06   1.272834e+06  -5.267705e+01   1.058937e+02   4.935156e-19   2.627521e+06   2.325947e-37   0.000000e+00   0.000000e+00
      376000   3.759990e-06   7.838366e+00   1.874552e+01   2.063016e+01   2.058062e+06   1.023787e+06   1.272834e+06  -2.906523e+01   5.842822e+01  -2.626467e-20   2.627521e+06   7.090534e-38   0.000000e+00   0.000000e+00
      384000   3.839990e-06   8.003011e+00   1.882742e+01   2.073199e+01   2.058062e+06   1.023787e+06   1.272834e+06  -5.807610e+01   1.167472e+02  -2.437613e-19   2.627521e+06   2.829363e-37   0.000000e+00   0.000000e+00
      392000   3.919990e-06   8.167656e+00   1.890932e+01   2.083381e+01   2.058062e+06   1.023787e+06   1.272834e+06  -3.347631e+01   6.729556e+01   7.303866e-20   2.627521e+06   9.398388e-38   0.000000e+00   0.000000e+00
      400000   3.999990e-06   8.332301e+00   1.899123e+01   2.093564e+01   2.058062e+06   1.023787e+06   1.272834e+06  -2.965284e+01   5.960946e+01  -4.196965e-20   2.627521e+06   7.376185e-38   0.000000e+00   0.000000e+00
      408000   4.079990e-06   8.496946e+00   1.907313e+01   2.103747e+01   2.058062e+06   1.023787e+06   1.272834e+06  -5.124491e+01   1.030148e+02  -3.555577e-19   2.627521e+06   2.201293e-37   0.000000e+00   0.000000e+00
      416000   4.159990e-06   8.661591e+00   1.915503e+01   2.113929e+01   2.058062e+06   1.023787e+06   1.272834e+06  -3.614624e+01   7.266278e+01  -6.161768e-20   2.627521e+06   1.096181e-37   0.000000e+00   0.000000e+00
      424000   4.239990e-06   8.826236e+00   1.923694e+01   2.124112e+01   2.058062e+06   1.023787e+06   1.272834e+06  -9.571616e+01   1.924129e+02  -3.103852e-19   2.627521e+06   7.676065e-37   0.000000e+00   0.000000e+00
      432000   4.319990e-06   8.990881e+00   1.931884e+01   2.134295e+01   2.058062e+06   1.023787e+06   1.272834e+06  -1.759541e+01   3.537107e+01   2.180125e-20   2.627521e+06   2.599031e-38   0.000000e+00   0.000000e+00
      440000   4.399990e-06   9.155526e+00   1.940074e+01   2.144477e+01   2.058062e+06   1.023787e+06   1.272834e+06  -5.734035e+01   1.152681e+02  -7.706427e-19   2.627521e+06   2.758198e-37   0.000000e+00   0.000000e+00
      448000   4.479990e-06   9.320171e+00   1.948264e+01   2.154660e+01   2.058062e+06   1.023787e+06   1.272834e+06  -6.256299e+01   1.257669e+02   3.446212e-19   2.627521e+06   3.282744e-37   0.000000e+00   0.000000e+00
      456000   4.559990e-06   9.484815e+00   1.956455e+01   2.164843e+01   2.058062e+06   1.023787e+06   1.272834e+06  -1.037763e+02   2.086158e+02  -2.267689e-19   2.627521e+06   9.027328e-37   0.000000e+00   0.000000e+00
      464000   4.639990e-06   9.649460e+00   1.964645e+01   2.175025e+01   2.058062e+06   1.023787e+06   1.272834e+06  -6.497863e+01   1.306229e+02   4.764514e-19   2.627521e+06   3.541121e-37   0.000000e+00   0.000000e+00
      472000   4.719990e-06   9.814105e+00   1.972835e+01   2.185208e+01   2.058062e+06   1.023787e+06   1.272834e+06  -7.644439e+01   1.536719e+02  -7.602624e-19   2.627521e+06   4.899204e-37   0.000000e+00   0.000000e+00
      480000   4.799990e-06   9.978750e+00   1.981026e+01   2.195391e+01   2.058062e+06   1.023787e+06   1.272834e+06  -4.755641e+01   9.560001e+01  -5.555012e-19   2.627521e+06   1.897539e-37   0.000000e+00   0.000000e+00
      488000   4.879990e-06   1.014340e+01   1.989216e+01   2.205573e+01   2.058062e+06   1.023787e+06   1.272834e+06  -1.453194e+02   2.921274e+02  -6.179712e-19   2.627521e+06   1.770260e-36   0.000000e+00   0.000000e+00
      496000   4.959990e-06   1.030804e+01   1.997406e+01   2.215756e+01   2.058062e+06   1.023787e+06   1.272834e+06  -1.037863e+02   2.086357e+02  -3.211900e-21   2.627521e+06   9.029741e-37   0.000000e+00   0.000000e+00
      504000   5.039990e-06   1.047269e+01   2.005597e+01   2.225939e+01   2.058062e+06   1.023787e+06   1.272834e+06  -1.709721e+02   3.436957e+02   9.005798e-19   2.627521e+06   2.450458e-36   0.000000e+00   0.000000e+00
