     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.189283e+01   2.503678e+00   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.989147e-01   1.190982e+01   2.341987e+00   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.978293e-01   1.192681e+01   2.180296e+00   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   3.967440e-01   1.194381e+01   2.018605e+00   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   4.956586e-01   1.196080e+01   1.856914e+00   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   5.945733e-01   1.197779e+01   1.695222e+00   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   6.934879e-01   1.199478e+01   1.533531e+00   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   7.924026e-01   1.201177e+01   1.371840e+00   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   8.913172e-01   1.202876e+01   1.210149e+00   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   9.902319e-01   1.204575e+01   1.048458e+00   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.089147e+00   1.206274e+01   8.867670e-01   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.188061e+00   1.207974e+01   7.250759e-01   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
       96000   9.599900e-07   1.286976e+00   1.209673e+01   5.633848e-01   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
      104000   1.039990e-06   1.385890e+00   1.211372e+01   4.016937e-01   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
      112000   1.119990e-06   1.484805e+00   1.213071e+01   2.400026e-01   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
      120000   1.199990e-06   1.583720e+00   1.214770e+01   7.831147e-02   1.236433e+06   2.123903e+05  -2.021139e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
