     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.077595e+01   2.099692e+01   1.629685e+04  -3.417044e+04   1.524660e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.013038e-01   1.077322e+01   2.111889e+01   1.629721e+04  -3.417027e+04   1.524660e+06   2.054983e+06   9.801064e+05   6.357067e-17   1.525130e+06   2.905402e-29  7.837550e-315  1.044266e-314
       16000   1.599900e-07   1.026075e-01   1.077048e+01   2.124086e+01   1.629738e+04  -3.417019e+04   1.524660e+06   4.702821e+06   2.242998e+06  -8.627818e-17   1.525130e+06   1.520816e-28  7.837550e-315  1.044266e-314
       24000   2.399900e-07   1.039113e-01   1.076775e+01   2.136284e+01   1.629766e+04  -3.417005e+04   1.524660e+06   9.651662e+05   4.603432e+05   1.827860e-17   1.525130e+06   6.411841e-30  7.837550e-315  1.044266e-314
       32000   3.199900e-07   1.052152e-01   1.076502e+01   2.148481e+01   1.629793e+04  -3.416992e+04   1.524660e+06   5.642382e+06   2.691230e+06  -6.355142e-16   1.525130e+06   2.189289e-28  7.837550e-315  1.044266e-314
       40000   3.999900e-07   1.065190e-01   1.076228e+01   2.160678e+01   1.629809e+04  -3.416985e+04   1.524660e+06   3.581644e+06   1.708347e+06   8.553226e-17   1.525130e+06   8.820875e-29  7.837550e-315  1.044266e-314
       48000   4.799900e-07   1.078229e-01   1.075955e+01   2.172876e+01   1.629842e+04  -3.416969e+04   1.524660e+06   1.860969e+06   8.876539e+05   7.443467e-17   1.525130e+06   2.382867e-29  7.837550e-315  1.044266e-314
       56000   5.599900e-07   1.091268e-01   1.075682e+01   2.185073e+01   1.629859e+04  -3.416961e+04   1.524660e+06   4.521207e+06   2.156575e+06   6.449396e-17   1.525130e+06   1.405661e-28  7.837550e-315  1.044266e-314
       64000   6.399900e-07   1.104307e-01   1.075408e+01   2.197270e+01   1.629884e+04  -3.416949e+04   1.524660e+06   7.711613e+05   3.678438e+05  -4.628034e-17   1.525130e+06   4.094212e-30  7.837550e-315  1.044266e-314
       72000   7.199900e-07   1.117346e-01   1.075135e+01   2.209467e+01   1.629911e+04  -3.416936e+04   1.524660e+06   5.460755e+06   2.604833e+06  -5.171023e-17   1.525130e+06   2.050671e-28  7.837550e-315  1.044266e-314
       80000   7.999900e-07   1.130385e-01   1.074862e+01   2.221665e+01   1.629926e+04  -3.416929e+04   1.524660e+06   3.400053e+06   1.621876e+06  -8.673054e-17   1.525130e+06   7.949274e-29  7.837550e-315  1.044266e-314
       88000   8.799900e-07   1.143425e-01   1.074588e+01   2.233862e+01   1.629955e+04  -3.416915e+04   1.524660e+06   1.666937e+06   7.951715e+05   1.015393e-17   1.525130e+06   1.912028e-29  7.837550e-315  1.044266e-314
       96000   9.599900e-07   1.156464e-01   1.074315e+01   2.246059e+01   1.629973e+04  -3.416906e+04   1.524660e+06   4.339603e+06   2.070129e+06   1.703254e-16   1.525130e+06   1.295039e-28  7.837550e-315  1.044266e-314
      104000   1.039990e-06   1.169504e-01   1.074041e+01   2.258256e+01   1.629995e+04  -3.416896e+04   1.524660e+06   5.771375e+05   2.753174e+05  -2.410258e-17   1.525130e+06   2.294020e-30  7.837550e-315  1.044266e-314
      112000   1.119990e-06   1.182544e-01   1.073768e+01   2.270454e+01   1.630022e+04  -3.416883e+04   1.524660e+06   2.562688e+06   1.222528e+06  -6.953853e-17   1.525130e+06   4.518407e-29  7.837550e-315  1.044266e-314
      120000   1.199990e-06   1.195584e-01   1.073495e+01   2.282651e+01   1.630035e+04  -3.416877e+04   1.524660e+06   3.218470e+06   1.535385e+06  -1.025217e-16   1.525130e+06   7.123002e-29  7.837550e-315  1.044266e-314
      128000   1.279990e-06   1.208625e-01   1.073221e+01   2.294848e+01   1.630062e+04  -3.416864e+04   1.524660e+06   1.472887e+06   7.026610e+05   9.511711e-17   1.525130e+06   1.492912e-29  7.837550e-315  1.044266e-314
      136000   1.359990e-06   1.221665e-01   1.072948e+01   2.307046e+01   1.630080e+04  -3.416856e+04   1.524660e+06   4.158009e+06   1.983662e+06   1.811323e-16   1.525130e+06   1.188949e-28  7.837550e-315  1.044266e-314
      144000   1.439990e-06   1.234706e-01   1.072675e+01   2.319243e+01   1.630098e+04  -3.416847e+04   1.524660e+06   3.830956e+05   1.827660e+05   5.339607e-17   1.525130e+06   1.011482e-30  7.837550e-315  1.044266e-314
      152000   1.519990e-06   1.247747e-01   1.072401e+01   2.331440e+01   1.630123e+04  -3.416835e+04   1.524660e+06   2.368614e+06   1.130032e+06  -3.737241e-17   1.525130e+06   3.860162e-29  7.837550e-315  1.044266e-314
      160000   1.599990e-06   1.260788e-01   1.072128e+01   2.343637e+01   1.630137e+04  -3.416828e+04   1.524660e+06   3.036897e+06   1.448875e+06   1.276853e-16   1.525130e+06   6.342060e-29  7.837550e-315  1.044266e-314
      168000   1.679990e-06   1.273829e-01   1.071855e+01   2.355835e+01   1.630160e+04  -3.416817e+04   1.524660e+06   1.278821e+06   6.101246e+05   1.105655e-17   1.525130e+06   1.125541e-29  7.837550e-315  1.044266e-314
      176000   1.759990e-06   1.286871e-01   1.071581e+01   2.368032e+01   1.630178e+04  -3.416809e+04   1.524660e+06   3.976425e+06   1.897174e+06  -4.299101e-16   1.525130e+06   1.087392e-28  7.837550e-315  1.044266e-314
      184000   1.839990e-06   1.299912e-01   1.071308e+01   2.380229e+01   1.630194e+04  -3.416801e+04   1.524660e+06   1.915802e+06   9.140504e+05  -1.664955e-16   1.525130e+06   2.523572e-29  7.837550e-315  1.044266e-314
      192000   1.919990e-06   1.312954e-01   1.071035e+01   2.392427e+01   1.630218e+04  -3.416790e+04   1.524660e+06   2.174526e+06   1.037509e+06  -1.637332e-18   1.525130e+06   3.253643e-29  7.837550e-315  1.044266e-314
      200000   1.999990e-06   1.325995e-01   1.070761e+01   2.404624e+01   1.630231e+04  -3.416784e+04   1.524660e+06   2.855331e+06   1.362348e+06   7.165245e-17   1.525130e+06   5.606448e-29  7.837550e-315  1.044266e-314
      208000   2.079990e-06   1.339037e-01   1.070488e+01   2.416821e+01   1.630252e+04  -3.416773e+04   1.524660e+06   1.084740e+06   5.175643e+05   3.647712e-17   1.525130e+06   8.099365e-30  7.837550e-315  1.044266e-314
      216000   2.159990e-06   1.352079e-01   1.070215e+01   2.429018e+01   1.630269e+04  -3.416765e+04   1.524660e+06   3.794850e+06   1.810668e+06   6.507664e-17   1.525130e+06   9.903688e-29  7.837550e-315  1.044266e-314
      224000   2.239990e-06   1.365122e-01   1.069941e+01   2.441216e+01   1.630287e+04  -3.416757e+04   1.524660e+06   1.547302e+03   7.382870e+02   1.372537e-19   1.525130e+06   2.563200e-35  7.837550e-315  1.044266e-314
      232000   2.319990e-06   1.378164e-01   1.069668e+01   2.453413e+01   1.630291e+04  -3.416755e+04   1.524660e+06   4.733341e+06   2.258495e+06   1.629597e-16   1.525130e+06   1.540860e-28  7.837550e-315  1.044266e-314
      240000   2.399990e-06   1.391206e-01   1.069395e+01   2.465610e+01   1.630313e+04  -3.416744e+04   1.524660e+06  -1.084470e+06  -5.174592e+05   9.454519e-18   1.525130e+06   8.084016e-30  7.837550e-315  1.044266e-314
      248000   2.479990e-06   1.404249e-01   1.069121e+01   2.477807e+01   1.630333e+04  -3.416735e+04   1.524660e+06   5.669598e+06   2.705311e+06   5.159455e-16   1.525130e+06   2.210796e-28  7.837550e-315  1.044266e-314
      256000   2.559990e-06   1.417292e-01   1.068848e+01   2.490005e+01   1.630335e+04  -3.416734e+04   1.524660e+06   3.616122e+06   1.725476e+06  -8.874329e-17   1.525130e+06   8.992862e-29  7.837550e-315  1.044266e-314
      264000   2.639990e-06   1.430335e-01   1.068575e+01   2.502202e+01   1.630367e+04  -3.416718e+04   1.524660e+06  -1.918759e+05  -9.155807e+04   3.313511e-17   1.525130e+06   2.522380e-31  7.837550e-315  1.044266e-314
      272000   2.719990e-06   1.443377e-01   1.068301e+01   2.514399e+01   1.630373e+04  -3.416716e+04   1.524660e+06   4.552382e+06   2.172285e+06   2.713355e-16   1.525130e+06   1.425319e-28  7.837550e-315  1.044266e-314
      280000   2.799990e-06   1.456421e-01   1.068028e+01   2.526597e+01   1.630390e+04  -3.416708e+04   1.524660e+06  -1.277888e+06  -6.097847e+05  -5.144332e-17   1.525130e+06   1.122622e-29  7.837550e-315  1.044266e-314
      288000   2.879990e-06   1.469464e-01   1.067755e+01   2.538794e+01   1.630412e+04  -3.416697e+04   1.524660e+06   5.488631e+06   2.619116e+06   1.461071e-16   1.525130e+06   2.071953e-28  7.837550e-315  1.044266e-314
      296000   2.959990e-06   1.482507e-01   1.067481e+01   2.550991e+01   1.630413e+04  -3.416697e+04   1.524660e+06   3.435178e+06   1.639232e+06   2.360814e-16   1.525130e+06   8.115495e-29  7.837550e-315  1.044266e-314
      304000   3.039990e-06   1.495550e-01   1.067208e+01   2.563188e+01   1.630439e+04  -3.416684e+04   1.524660e+06  -3.853127e+05  -1.838710e+05  -4.217830e-19   1.525130e+06   1.019241e-30  7.837550e-315  1.044266e-314
      312000   3.119990e-06   1.508594e-01   1.066935e+01   2.575386e+01   1.630447e+04  -3.416680e+04   1.524660e+06   4.371431e+06   2.086056e+06  -3.220335e-16   1.525130e+06   1.314281e-28  7.837550e-315  1.044266e-314
      320000   3.199990e-06   1.521638e-01   1.066661e+01   2.587583e+01   1.630459e+04  -3.416674e+04   1.524660e+06  -1.471320e+06  -7.021237e+05  -6.325913e-17   1.525130e+06   1.488350e-29  7.837550e-315  1.044266e-314
      328000   3.279990e-06   1.534681e-01   1.066388e+01   2.599780e+01   1.630483e+04  -3.416663e+04   1.524660e+06   5.307673e+06   2.532901e+06   2.653027e-16   1.525130e+06   1.937612e-28  7.837550e-315  1.044266e-314
      336000   3.359990e-06   1.547725e-01   1.066115e+01   2.611978e+01   1.630482e+04  -3.416663e+04   1.524660e+06   3.254242e+06   1.552972e+06  -2.246673e-17   1.525130e+06   7.283151e-29  7.837550e-315  1.044266e-314
      344000   3.439990e-06   1.560769e-01   1.065841e+01   2.624175e+01   1.630504e+04  -3.416653e+04   1.524660e+06  -5.787620e+05  -2.761984e+05  -4.364129e-17   1.525130e+06   2.301161e-30  7.837550e-315  1.044266e-314
      352000   3.519990e-06   1.573813e-01   1.065568e+01   2.636372e+01   1.630514e+04  -3.416649e+04   1.524660e+06   4.190488e+06   1.999810e+06  -1.579031e-16   1.525130e+06   1.207744e-28  7.837550e-315  1.044266e-314
      360000   3.599990e-06   1.586857e-01   1.065295e+01   2.648569e+01   1.630521e+04  -3.416645e+04   1.524660e+06  -1.664766e+06  -7.944743e+05  -5.734479e-17   1.525130e+06   1.905595e-29  7.837550e-315  1.044266e-314
      368000   3.679990e-06   1.599902e-01   1.065021e+01   2.660767e+01   1.630544e+04  -3.416634e+04   1.524660e+06   3.137804e+05   1.497476e+05   6.530702e-18   1.525130e+06   6.789509e-31  7.837550e-315  1.044266e-314
      376000   3.759990e-06   1.612946e-01   1.064748e+01   2.672964e+01   1.630544e+04  -3.416634e+04   1.524660e+06   3.073312e+06   1.466698e+06   1.579354e-16   1.525130e+06   6.495830e-29  7.837550e-315  1.044266e-314
      384000   3.839990e-06   1.625990e-01   1.064475e+01   2.685161e+01   1.630562e+04  -3.416625e+04   1.524660e+06  -7.722227e+05  -3.685382e+05  -7.482960e-19   1.525130e+06   4.098107e-30  7.837550e-315  1.044266e-314
      392000   3.919990e-06   1.639035e-01   1.064201e+01   2.697358e+01   1.630573e+04  -3.416620e+04   1.524660e+06   4.009552e+06   1.913548e+06  -1.640633e-16   1.525130e+06   1.105710e-28  7.837550e-315  1.044266e-314
      400000   3.999990e-06   1.652080e-01   1.063928e+01   2.709556e+01   1.630576e+04  -3.416619e+04   1.524660e+06  -1.858223e+06  -8.868343e+05   1.837275e-16   1.525130e+06   2.374365e-29  7.837550e-315  1.044266e-314
      408000   4.079990e-06   1.665124e-01   1.063655e+01   2.721753e+01   1.630598e+04  -3.416608e+04   1.524660e+06   1.203060e+05   5.741676e+04   1.197017e-17   1.525130e+06   1.002003e-31  7.837550e-315  1.044266e-314
      416000   4.159990e-06   1.678169e-01   1.063381e+01   2.733950e+01   1.630599e+04  -3.416608e+04   1.524660e+06   2.892388e+06   1.380411e+06   1.000478e-16   1.525130e+06   5.753532e-29  7.837550e-315  1.044266e-314
      424000   4.239990e-06   1.691214e-01   1.063108e+01   2.746148e+01   1.630613e+04  -3.416601e+04   1.524660e+06  -9.656937e+05  -4.608885e+05  -5.385894e-17   1.525130e+06   6.410169e-30  7.837550e-315  1.044266e-314
      432000   4.319990e-06   1.704259e-01   1.062835e+01   2.758345e+01   1.630624e+04  -3.416596e+04   1.524660e+06   3.828624e+06   1.827271e+06   3.078099e-17   1.525130e+06   1.008178e-28  7.837550e-315  1.044266e-314
      440000   4.399990e-06   1.717304e-01   1.062561e+01   2.770542e+01   1.630625e+04  -3.416595e+04   1.524660e+06   1.775232e+06   8.472579e+05  -2.108207e-17   1.525130e+06   2.167026e-29  7.837550e-315  1.044266e-314
      448000   4.479990e-06   1.730349e-01   1.062288e+01   2.782739e+01   1.630644e+04  -3.416587e+04   1.524660e+06  -7.317712e+04  -3.492544e+04   2.429383e-19   1.525130e+06   3.645280e-32  7.837550e-315  1.044266e-314
      456000   4.559990e-06   1.743394e-01   1.062015e+01   2.794937e+01   1.630646e+04  -3.416586e+04   1.524660e+06   2.711470e+06   1.294113e+06   2.014062e-16   1.525130e+06   5.056257e-29  7.837550e-315  1.044266e-314
