       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   1.97768525e-06   9.20813404e-07   1.31493433e-14  -8.78709579e-18   1.88725638e-17  -8.27893304e-19
  8.00000000e-08   4.80745640e-07   2.24478885e-07  -4.92360318e-08  -2.27021598e-18   4.81841965e-18  -1.98288962e-19
  1.60000000e-07   7.65573685e-13   4.75208806e-13  -7.31720755e-07  -1.90333641e-18   3.42979588e-18   2.36053073e-25
  2.40000000e-07   0.00000000e+00   0.00000000e+00   1.53210517e-13   3.98526992e-25  -7.18142365e-25  -6.83386909e-54
  3.20000000e-07   0.00000000e+00   0.00000000e+00   2.63712969e-13   6.85962938e-25  -1.23609958e-24  -2.02285528e-53
  4.00000000e-07   0.00000000e+00   0.00000000e+00   2.95299202e-13   7.68124182e-25  -1.38415347e-24  -2.53779213e-53
  4.80000000e-07   0.00000000e+00   0.00000000e+00  -1.75236933e-14  -4.55821503e-26   8.21386603e-26  -8.84821212e-56
  5.60000000e-07   0.00000000e+00   0.00000000e+00   1.62380160e-13   4.22378817e-25  -7.61123159e-25  -7.68364320e-54
  6.40000000e-07   0.00000000e+00   0.00000000e+00   7.65375281e-14   1.99087318e-25  -3.58753711e-25  -1.70252417e-54
  7.20000000e-07   0.00000000e+00   0.00000000e+00   2.01421124e-13   5.23931099e-25  -9.44119536e-25  -1.18364066e-53
  8.00000000e-07   0.00000000e+00   0.00000000e+00   2.88069644e-13   7.49318853e-25  -1.35026642e-24  -2.41586973e-53
  8.80000000e-07   0.00000000e+00   0.00000000e+00   1.86285064e-13   4.84559596e-25  -8.73172412e-25  -1.01112354e-53
  9.60000000e-07   0.00000000e+00   0.00000000e+00   8.26156402e-14   2.14897536e-25  -3.87243595e-25  -1.98623576e-54
  1.04000000e-06   0.00000000e+00   0.00000000e+00   5.12335990e-13   1.33267432e-24  -2.40146817e-24  -7.63911940e-53
  1.12000000e-06   0.00000000e+00   0.00000000e+00  -2.05123835e-13  -5.33562491e-25   9.61475226e-25  -1.22389926e-53
  1.20000000e-06   0.00000000e+00   0.00000000e+00   1.59348214e-13   4.14492201e-25  -7.46911542e-25  -7.39451329e-54
  1.28000000e-06   0.00000000e+00   0.00000000e+00   4.58862053e-14   1.19357938e-25  -2.15082024e-25  -6.14972301e-55
  1.36000000e-06   0.00000000e+00   0.00000000e+00   9.95586859e-14   2.58969322e-25  -4.66660590e-25  -2.89036925e-54
  1.44000000e-06   0.00000000e+00   0.00000000e+00   3.15214790e-13   8.19928063e-25  -1.47750363e-24  -2.89619384e-53
  1.52000000e-06   0.00000000e+00   0.00000000e+00   4.66918603e-14   1.21453586e-25  -2.18858364e-25  -6.30904393e-55
  1.60000000e-06   0.00000000e+00   0.00000000e+00   5.60546155e-13   1.45807728e-24  -2.62744327e-24  -9.14675610e-53
  1.68000000e-06   0.00000000e+00   0.00000000e+00   1.75563158e-13   4.56670068e-25  -8.22915712e-25  -8.97562454e-54
  1.76000000e-06   0.00000000e+00   0.00000000e+00   1.99723531e-13   5.19515369e-25  -9.36162426e-25  -1.16076292e-53
  1.84000000e-06   0.00000000e+00   0.00000000e+00   2.49673618e-13   6.49444164e-25  -1.17029305e-24  -1.81682738e-53
  1.92000000e-06   0.00000000e+00   0.00000000e+00  -1.28581530e-13  -3.34462747e-25   6.02699123e-25  -4.81073881e-54
  2.00000000e-06   0.00000000e+00   0.00000000e+00   2.86848150e-13   7.46141537e-25  -1.34454092e-24  -2.39595442e-53
  2.08000000e-06   0.00000000e+00   0.00000000e+00   2.26884572e-13   5.90165923e-25  -1.06347415e-24  -1.49936225e-53
  2.16000000e-06   0.00000000e+00   0.00000000e+00  -1.27601519e-15  -3.31913570e-27   5.98105527e-27  -4.54663188e-58
  2.24000000e-06   0.00000000e+00   0.00000000e+00   1.37647000e-13   3.58043600e-25  -6.45191627e-25  -5.51739815e-54
  2.32000000e-06   0.00000000e+00   0.00000000e+00   1.62149270e-13   4.21778233e-25  -7.60040910e-25  -7.66338040e-54
  2.40000000e-06   0.00000000e+00   0.00000000e+00   1.74695693e-13   4.54413643e-25  -8.18849651e-25  -8.87814114e-54
  2.48000000e-06   0.00000000e+00   0.00000000e+00  -6.35284216e-13  -1.65248387e-24   2.97776236e-24  -1.17411425e-52
  2.56000000e-06   0.00000000e+00   0.00000000e+00   7.58156333e-13   1.97209545e-24  -3.55369980e-24  -1.67272106e-52
  2.64000000e-06   0.00000000e+00   0.00000000e+00  -1.78372594e-13  -4.63977898e-25   8.36084360e-25  -9.24770382e-54
  2.72000000e-06   0.00000000e+00   0.00000000e+00   6.19127113e-13   1.61045646e-24  -2.90202931e-24  -1.11520892e-52
  2.80000000e-06   0.00000000e+00   0.00000000e+00   2.21262854e-14   5.75542863e-26  -1.03712351e-25  -1.42294175e-55
  2.88000000e-06   0.00000000e+00   0.00000000e+00   4.31792394e-13   1.12316653e-24  -2.02393685e-24  -5.42496439e-53
  2.96000000e-06   0.00000000e+00   0.00000000e+00   2.24887732e-13   5.84971796e-25  -1.05411437e-24  -1.47200356e-53
  3.04000000e-06   0.00000000e+00   0.00000000e+00   2.71063509e-13   7.05082961e-25  -1.27055370e-24  -2.13833944e-53
  3.12000000e-06   0.00000000e+00   0.00000000e+00   4.39517483e-14   1.14326082e-25  -2.06014660e-25  -5.64250129e-55
  3.20000000e-06   0.00000000e+00   0.00000000e+00   5.70968719e-13   1.48518816e-24  -2.67629687e-24  -9.48549964e-53
  3.28000000e-06   0.00000000e+00   0.00000000e+00   6.58076313e-14   1.71177005e-25  -3.08459556e-25  -1.26436103e-54
  3.36000000e-06   0.00000000e+00   0.00000000e+00  -2.48812418e-13  -6.47204034e-25   1.16625635e-24  -1.79984624e-53
  3.44000000e-06   0.00000000e+00   0.00000000e+00  -7.51798450e-14  -1.95555750e-25   3.52389855e-25  -1.64007699e-54
  3.52000000e-06   0.00000000e+00   0.00000000e+00   4.56094266e-13   1.18637989e-24  -2.13784681e-24  -6.05314272e-53
  3.60000000e-06   0.00000000e+00   0.00000000e+00   2.20517106e-13   5.73603044e-25  -1.03362797e-24  -1.41468472e-53
  3.68000000e-06   0.00000000e+00   0.00000000e+00   4.93459431e-14   1.28357313e-25  -2.31298824e-25  -7.07583703e-55
  3.76000000e-06   0.00000000e+00   0.00000000e+00   4.57445971e-13   1.18989591e-24  -2.14418265e-24  -6.09242988e-53
  3.84000000e-06   0.00000000e+00   0.00000000e+00   3.38876096e-13   8.81475202e-25  -1.58841107e-24  -3.34267996e-53
  3.92000000e-06   0.00000000e+00   0.00000000e+00   3.80266219e-13   9.89138053e-25  -1.78241865e-24  -4.20786334e-53
  4.00000000e-06   0.00000000e+00   0.00000000e+00   6.27862545e-13   1.63317882e-24  -2.94297482e-24  -1.14709177e-52
  4.08000000e-06   0.00000000e+00   0.00000000e+00  -1.67135989e-13  -4.34749547e-25   7.83415113e-25  -8.11548428e-54
  4.16000000e-06   0.00000000e+00   0.00000000e+00  -4.59027690e-13  -1.19401023e-24   2.15159663e-24  -6.13291362e-53
  4.24000000e-06   0.00000000e+00   0.00000000e+00   5.64641522e-13   1.46873003e-24  -2.64663945e-24  -9.28103088e-53
  4.32000000e-06   0.00000000e+00   0.00000000e+00  -2.64994701e-13  -6.89296945e-25   1.24210743e-24  -2.04063012e-53
  4.40000000e-06  -4.66686535e-13  -3.84571241e-14  -3.32746829e-14   2.80433486e-25  -4.29750428e-24   1.03367245e-24
  4.48000000e-06  -1.71193118e-13  -2.02611066e-13   2.72559278e-13   2.64244024e-24  -2.91121775e-24  -5.04394303e-25
  4.56000000e-06   2.19823724e-14  -8.11124635e-16   5.20473635e-14   1.43124532e-25  -3.41889084e-26  -6.09819216e-26
  4.64000000e-06   0.00000000e+00   0.00000000e+00   1.15437295e-13   3.00272323e-25  -5.41088259e-25  -3.87533597e-54
  4.72000000e-06   0.00000000e+00   0.00000000e+00   4.99509733e-13   1.29931101e-24  -2.34134777e-24  -7.26809676e-53
  4.80000000e-06   0.00000000e+00   0.00000000e+00   3.35688032e-13   8.73182496e-25  -1.57346769e-24  -3.27611718e-53
