       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   3.61763323e-07   2.52359089e-07   0.00000000e+00  -7.85455571e-19   1.12597101e-18   7.90083126e-19
  8.00000000e-08   5.35607882e-07   3.73629687e-07   0.00000000e+00  -1.16290546e-18   1.66705524e-18   1.16975290e-18
  1.60000000e-07   2.55977943e-06   1.78740037e-06  -6.23124500e-08  -5.48804032e-18   8.05453522e-18   5.59288754e-18
  2.40000000e-07   5.53241810e-07   3.86297493e-07   1.34569371e-14  -1.20234560e-18   1.72195744e-18   1.20874171e-18
  3.20000000e-07   3.05451479e-06   2.14223243e-06   2.05951640e-13  -6.66770109e-18   9.50718043e-18   6.68673475e-18
  4.00000000e-07   2.61879113e-06   1.84108000e-06   2.30472569e-13  -5.73040467e-18   8.15104806e-18   5.73896948e-18
  4.80000000e-07  -3.34613657e-07  -2.35246430e-07  -2.06569196e-07   9.81413030e-19  -7.52054389e-19  -7.33294678e-19
  5.60000000e-07   4.24810306e-14   2.32979325e-14   3.42314916e-08  -4.12966650e-20  -4.79643862e-20   8.38933914e-26
  6.40000000e-07  -4.60261941e-13  -3.42800875e-13   6.30937048e-13   3.05818246e-25  -2.31663274e-24  -1.03558228e-24
  7.20000000e-07  -1.65592110e-14  -1.17089449e-14   2.64390656e-13  -2.82514268e-25  -4.22000196e-25  -3.63832465e-26
  8.00000000e-07  -1.55148887e-14  -1.09273632e-14   1.17080361e-13  -1.07233083e-25  -2.12341265e-25  -3.40282472e-26
  8.80000000e-07   0.00000000e+00   0.00000000e+00   8.88223518e-13  -1.07154522e-24  -1.24456233e-24  -8.91034767e-54
  9.60000000e-07   0.00000000e+00   0.00000000e+00   8.38639170e-13  -1.01172709e-24  -1.17508566e-24  -7.94492519e-54
  1.04000000e-06   0.00000000e+00   0.00000000e+00   5.75863603e-13  -6.94716905e-25  -8.06889406e-25  -3.74622890e-54
