     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.580411e+00   1.428237e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.086050e-01   1.465482e+00   1.432241e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   1.172101e-01   1.350554e+00   1.436246e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
       24000   2.399900e-07   1.258151e-01   1.235625e+00   1.440251e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
       32000   3.199900e-07   1.344201e-01   1.120696e+00   1.444256e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
       40000   3.999900e-07   1.430252e-01   1.005767e+00   1.448261e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
       48000   4.799900e-07   1.516302e-01   8.908385e-01   1.452266e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
       56000   5.599900e-07   1.602352e-01   7.759098e-01   1.456270e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
       64000   6.399900e-07   1.688403e-01   6.609810e-01   1.460275e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
       72000   7.199900e-07   1.774453e-01   5.460523e-01   1.464280e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.860503e-01   4.311235e-01   1.468285e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.946553e-01   3.161948e-01   1.472290e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
       96000   9.599900e-07   2.032604e-01   2.012660e-01   1.476295e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
      104000   1.039990e-06   2.118654e-01   8.633725e-02   1.480299e+01   1.075629e+05  -1.436609e+06   5.006034e+05   0.000000e+00   0.000000e+00   0.000000e+00   1.525130e+06   0.000000e+00   0.000000e+00   0.000000e+00
