     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   9.963195e+00   2.094369e+01  -2.584306e+04  -1.221241e+05   1.171256e+06   0.000000e+00   0.000000e+00   0.000000e+00   1.177889e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   9.793259e-02   9.953425e+00   2.103739e+01  -2.584218e+04  -1.221243e+05   1.171256e+06   8.866844e+06  -1.876273e+06   2.841520e-16   1.177889e+06   2.744974e-28   0.000000e+00   0.000000e+00
       16000   1.599900e-07   9.586525e-02   9.943655e+00   2.113109e+01  -2.584129e+04  -1.221245e+05   1.171256e+06   1.402868e+07  -2.968440e+06  -2.920782e-16   1.177889e+06   6.871806e-28   0.000000e+00   0.000000e+00
       24000   2.399900e-07   9.379799e-02   9.933885e+00   2.122479e+01  -2.584033e+04  -1.221247e+05   1.171256e+06   8.622819e+06  -1.824499e+06  -1.718937e-16   1.177889e+06   2.595943e-28   0.000000e+00   0.000000e+00
       32000   3.199900e-07   9.173079e-02   9.924115e+00   2.131849e+01  -2.583948e+04  -1.221249e+05   1.171256e+06   1.490262e+07  -3.153133e+06  -3.466325e-16   1.177889e+06   7.754589e-28   0.000000e+00   0.000000e+00
       40000   3.999900e-07   8.966368e-02   9.914345e+00   2.141219e+01  -2.583841e+04  -1.221251e+05   1.171256e+06   8.378758e+06  -1.772721e+06   5.899820e-16   1.177889e+06   2.451051e-28   0.000000e+00   0.000000e+00
       48000   4.799900e-07   8.759664e-02   9.904575e+00   2.150589e+01  -2.583763e+04  -1.221253e+05   1.171256e+06   1.577655e+07  -3.337791e+06   1.073905e-15   1.177889e+06   8.690688e-28   0.000000e+00   0.000000e+00
       56000   5.599900e-07   8.552967e-02   9.894805e+00   2.159959e+01  -2.583655e+04  -1.221255e+05   1.171256e+06   1.248951e+07  -2.642248e+06   6.141196e-16   1.177889e+06   5.446154e-28   0.000000e+00   0.000000e+00
       64000   6.399900e-07   8.346279e-02   9.885035e+00   2.169329e+01  -2.583549e+04  -1.221257e+05   1.171256e+06   1.234271e+07  -2.611080e+06  -8.094818e-16   1.177889e+06   5.319263e-28   0.000000e+00   0.000000e+00
       72000   7.199900e-07   8.139599e-02   9.875265e+00   2.178699e+01  -2.583459e+04  -1.221259e+05   1.171256e+06   1.224607e+07  -2.590539e+06   1.195015e-15   1.177889e+06   5.235870e-28   0.000000e+00   0.000000e+00
       80000   7.999900e-07   7.932926e-02   9.865495e+00   2.188069e+01  -2.583349e+04  -1.221262e+05   1.171256e+06   1.321361e+07  -2.795089e+06  -1.494843e-16   1.177889e+06   6.096336e-28   0.000000e+00   0.000000e+00
       88000   8.799900e-07   7.726262e-02   9.855725e+00   2.197439e+01  -2.583256e+04  -1.221264e+05   1.171256e+06   1.200258e+07  -2.538825e+06  -1.435197e-16   1.177889e+06   5.029694e-28   0.000000e+00   0.000000e+00
       96000   9.599900e-07   7.519606e-02   9.845955e+00   2.206809e+01  -2.583144e+04  -1.221266e+05   1.171256e+06   1.408449e+07  -2.979062e+06  -2.559173e-16   1.177889e+06   6.926354e-28   0.000000e+00   0.000000e+00
      104000   1.039990e-06   7.312959e-02   9.836185e+00   2.216179e+01  -2.583048e+04  -1.221268e+05   1.171256e+06   1.175906e+07  -2.487104e+06  -3.473642e-16   1.177889e+06   4.827629e-28   0.000000e+00   0.000000e+00
      112000   1.119990e-06   7.106319e-02   9.826414e+00   2.225549e+01  -2.582935e+04  -1.221270e+05   1.171256e+06   1.495537e+07  -3.162998e+06   3.176956e-16   1.177889e+06   7.809314e-28   0.000000e+00   0.000000e+00
      120000   1.199990e-06   6.899689e-02   9.816644e+00   2.234919e+01  -2.582833e+04  -1.221273e+05   1.171256e+06   1.151550e+07  -2.435378e+06  -5.105944e-16   1.177889e+06   4.629674e-28   0.000000e+00   0.000000e+00
      128000   1.279990e-06   6.693066e-02   9.806874e+00   2.244289e+01  -2.582721e+04  -1.221275e+05   1.171256e+06   1.582625e+07  -3.346895e+06   1.224574e-15   1.177889e+06   8.745212e-28   0.000000e+00   0.000000e+00
      136000   1.359990e-06   6.486453e-02   9.797104e+00   2.253659e+01  -2.582605e+04  -1.221277e+05   1.171256e+06   1.411844e+07  -2.985592e+06  -5.096315e-16   1.177889e+06   6.959655e-28   0.000000e+00   0.000000e+00
      144000   1.439990e-06   6.279849e-02   9.787334e+00   2.263029e+01  -2.582498e+04  -1.221280e+05   1.171256e+06   1.333050e+07  -2.818845e+06  -2.746624e-16   1.177889e+06   6.204051e-28   0.000000e+00   0.000000e+00
      152000   1.519990e-06   6.073254e-02   9.777563e+00   2.272400e+01  -2.582383e+04  -1.221282e+05   1.171256e+06   1.498629e+07  -3.168829e+06   1.363058e-15   1.177889e+06   7.841483e-28   0.000000e+00   0.000000e+00
      160000   1.599990e-06   5.866668e-02   9.767793e+00   2.281770e+01  -2.582271e+04  -1.221284e+05   1.171256e+06   1.308751e+07  -2.767210e+06  -6.256878e-17   1.177889e+06   5.979892e-28   0.000000e+00   0.000000e+00
      168000   1.679990e-06   5.660091e-02   9.758023e+00   2.291140e+01  -2.582157e+04  -1.221287e+05   1.171256e+06   1.585413e+07  -3.352025e+06   4.758733e-16   1.177889e+06   8.775878e-28   0.000000e+00   0.000000e+00
      176000   1.759990e-06   5.453523e-02   9.748252e+00   2.300510e+01  -2.582038e+04  -1.221289e+05   1.171256e+06   1.284449e+07  -2.715569e+06  -6.862308e-17   1.177889e+06   5.759818e-28   0.000000e+00   0.000000e+00
      184000   1.839990e-06   5.246964e-02   9.738482e+00   2.309880e+01  -2.581927e+04  -1.221292e+05   1.171256e+06   1.487209e+07  -3.144101e+06  -7.053098e-16   1.177889e+06   7.721822e-28   0.000000e+00   0.000000e+00
      192000   1.919990e-06   5.040415e-02   9.728712e+00   2.319250e+01  -2.581800e+04  -1.221294e+05   1.171256e+06   1.500674e+07  -3.172404e+06  -1.283281e-15   1.177889e+06   7.862737e-28   0.000000e+00   0.000000e+00
      200000   1.999990e-06   4.833876e-02   9.718941e+00   2.328620e+01  -2.581690e+04  -1.221297e+05   1.171256e+06   1.462900e+07  -3.092414e+06  -4.406942e-16   1.177889e+06   7.471393e-28   0.000000e+00   0.000000e+00
      208000   2.079990e-06   4.627346e-02   9.709171e+00   2.337990e+01  -2.581559e+04  -1.221299e+05   1.171256e+06   1.587455e+07  -3.355531e+06  -2.443946e-15   1.177889e+06   8.798319e-28   0.000000e+00   0.000000e+00
      216000   2.159990e-06   4.420825e-02   9.699401e+00   2.347360e+01  -2.581447e+04  -1.221302e+05   1.171256e+06   1.417189e+07  -2.995490e+06   1.513652e-15   1.177889e+06   7.012161e-28   0.000000e+00   0.000000e+00
      224000   2.239990e-06   4.214314e-02   9.689630e+00   2.356730e+01  -2.581325e+04  -1.221304e+05   1.171256e+06   1.642630e+07  -3.471830e+06  -9.072256e-17   1.177889e+06   9.419927e-28   0.000000e+00   0.000000e+00
      232000   2.319990e-06   4.007814e-02   9.679860e+00   2.366100e+01  -2.581197e+04  -1.221307e+05   1.171256e+06   1.503667e+07  -3.177956e+06  -1.861089e-16   1.177889e+06   7.893968e-28   0.000000e+00   0.000000e+00
      240000   2.399990e-06   3.801323e-02   9.670089e+00   2.375470e+01  -2.581075e+04  -1.221310e+05   1.171256e+06   1.618378e+07  -3.420227e+06  -2.217241e-16   1.177889e+06   9.143753e-28   0.000000e+00   0.000000e+00
      248000   2.479990e-06   3.594842e-02   9.660319e+00   2.384840e+01  -2.580943e+04  -1.221312e+05   1.171256e+06   1.590144e+07  -3.360379e+06  -1.545924e-15   1.177889e+06   8.827967e-28   0.000000e+00   0.000000e+00
      256000   2.559990e-06   3.388371e-02   9.650548e+00   2.394210e+01  -2.580820e+04  -1.221315e+05   1.171256e+06   1.594123e+07  -3.368617e+06   6.985331e-16   1.177889e+06   8.871636e-28   0.000000e+00   0.000000e+00
      264000   2.639990e-06   3.181911e-02   9.640778e+00   2.403580e+01  -2.580685e+04  -1.221318e+05   1.171256e+06   1.676621e+07  -3.542756e+06  -3.562029e-16   1.177889e+06   9.814156e-28   0.000000e+00   0.000000e+00
      272000   2.719990e-06   2.975462e-02   9.631007e+00   2.412950e+01  -2.580558e+04  -1.221321e+05   1.171256e+06   1.569862e+07  -3.316999e+06   1.999721e-15   1.177889e+06   8.603577e-28   0.000000e+00   0.000000e+00
      280000   2.799990e-06   2.769022e-02   9.621237e+00   2.422320e+01  -2.580424e+04  -1.221323e+05   1.171256e+06   1.763097e+07  -3.725088e+06   1.917842e-15   1.177889e+06   1.085253e-27   0.000000e+00   0.000000e+00
      288000   2.879990e-06   2.562594e-02   9.611466e+00   2.431690e+01  -2.580291e+04  -1.221326e+05   1.171256e+06   1.545596e+07  -3.265374e+06   6.170011e-16   1.177889e+06   8.339577e-28   0.000000e+00   0.000000e+00
      296000   2.959990e-06   2.356176e-02   9.601695e+00   2.441060e+01  -2.580158e+04  -1.221329e+05   1.171256e+06   1.849572e+07  -3.907372e+06  -1.467721e-15   1.177889e+06   1.194309e-27   0.000000e+00   0.000000e+00
      304000   3.039990e-06   2.149769e-02   9.591925e+00   2.450430e+01  -2.580010e+04  -1.221332e+05   1.171256e+06   1.678943e+07  -3.546692e+06   1.913520e-16   1.177889e+06   9.841123e-28   0.000000e+00   0.000000e+00
      312000   3.119990e-06   1.943373e-02   9.582154e+00   2.459800e+01  -2.579882e+04  -1.221335e+05   1.171256e+06   1.508562e+07  -3.186605e+06  -9.376087e-16   1.177889e+06   7.945082e-28   0.000000e+00   0.000000e+00
      320000   3.199990e-06   1.736988e-02   9.572383e+00   2.469171e+01  -2.579737e+04  -1.221338e+05   1.171256e+06   1.925673e+07  -4.067449e+06  -4.811676e-16   1.177889e+06   1.294529e-27   0.000000e+00   0.000000e+00
      328000   3.279990e-06   1.530615e-02   9.562613e+00   2.478541e+01  -2.579601e+04  -1.221341e+05   1.171256e+06   1.594732e+07  -3.368244e+06  -3.364912e-16   1.177889e+06   8.878569e-28   0.000000e+00   0.000000e+00
      336000   3.359990e-06   1.324252e-02   9.552842e+00   2.487911e+01  -2.579459e+04  -1.221344e+05   1.171256e+06   1.901462e+07  -4.015858e+06   1.450940e-16   1.177889e+06   1.262169e-27   0.000000e+00   0.000000e+00
      344000   3.439990e-06   1.117902e-02   9.543071e+00   2.497281e+01  -2.579316e+04  -1.221347e+05   1.171256e+06   1.680902e+07  -3.549833e+06  -3.758553e-17   1.177889e+06   9.863871e-28   0.000000e+00   0.000000e+00
      352000   3.519990e-06   9.115619e-03   9.533300e+00   2.506651e+01  -2.579175e+04  -1.221350e+05   1.171256e+06   1.877246e+07  -3.964258e+06   9.962556e-16   1.177889e+06   1.230213e-27   0.000000e+00   0.000000e+00
      360000   3.599990e-06   7.052339e-03   9.523530e+00   2.516021e+01  -2.579026e+04  -1.221353e+05   1.171256e+06   1.767071e+07  -3.731373e+06  -6.211640e-16   1.177889e+06   1.090098e-27   0.000000e+00   0.000000e+00
      368000   3.679990e-06   4.989174e-03   9.513759e+00   2.525391e+01  -2.578885e+04  -1.221356e+05   1.171256e+06   1.853025e+07  -3.912649e+06   1.712989e-16   1.177889e+06   1.198659e-27   0.000000e+00   0.000000e+00
      376000   3.759990e-06   2.926127e-03   9.503988e+00   2.534761e+01  -2.578733e+04  -1.221359e+05   1.171256e+06   1.853239e+07  -3.912861e+06  -1.213614e-15   1.177889e+06   1.198990e-27   0.000000e+00   0.000000e+00
      384000   3.839990e-06   8.632001e-04   9.494217e+00   2.544131e+01  -2.578587e+04  -1.221362e+05   1.171256e+06   1.683124e+07  -3.553476e+06  -7.459346e-16   1.177889e+06   9.889710e-28   0.000000e+00   0.000000e+00
