       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00  -3.18858935e-06  -2.01341815e-18   1.11782078e-18   0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -3.16468614e-06  -1.99833272e-18   1.10942641e-18  -5.47960680e-41
  1.60000000e-07   0.00000000e+00   0.00000000e+00  -3.14078452e-06  -1.98324759e-18   1.10103388e-18  -5.39713774e-41
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -3.11688439e-06  -1.96816269e-18   1.09264314e-18  -5.31529905e-41
  3.20000000e-07   0.00000000e+00   0.00000000e+00  -3.09298565e-06  -1.95307798e-18   1.08425412e-18  -5.23409030e-41
  4.00000000e-07   0.00000000e+00   0.00000000e+00  -3.06908820e-06  -1.93799341e-18   1.07586678e-18  -5.15351104e-41
  4.80000000e-07   0.00000000e+00   0.00000000e+00  -1.41519333e-06  -8.93635241e-19   4.96089177e-19  -1.09677599e-41
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -1.17975392e-06  -7.44967156e-19   4.13553381e-19  -7.62299152e-42
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -2.99734000e-06  -1.89270405e-18   1.05068586e-18  -4.91533587e-41
  7.20000000e-07   0.00000000e+00   0.00000000e+00  -2.97336239e-06  -1.87756684e-18   1.04227406e-18  -4.83699761e-41
  8.00000000e-07   0.00000000e+00   0.00000000e+00  -2.94938556e-06  -1.86242950e-18   1.03386365e-18  -4.75929114e-41
  8.80000000e-07   0.00000000e+00   0.00000000e+00  -2.92540941e-06  -1.84729199e-18   1.02545457e-18  -4.68221607e-41
  9.60000000e-07   0.00000000e+00   0.00000000e+00  -2.90143383e-06  -1.83215424e-18   1.01704675e-18  -4.60577203e-41
  1.04000000e-06   0.00000000e+00   0.00000000e+00  -2.87745873e-06  -1.81701622e-18   1.00864014e-18  -4.52995865e-41
  1.12000000e-06   0.00000000e+00   0.00000000e+00   4.74139711e-07   2.99403821e-19  -1.66199318e-19  -1.22792990e-42
  1.20000000e-06   0.00000000e+00   0.00000000e+00  -1.70455445e-07  -1.07637143e-19   5.97493089e-20  -1.58808104e-43
  1.28000000e-06   0.00000000e+00   0.00000000e+00  -1.78925982e-07  -1.12986059e-19   6.27183860e-20  -1.74994320e-43
  1.36000000e-06   0.00000000e+00   0.00000000e+00  -1.87396540e-07  -1.18334988e-19   6.56874711e-20  -3.38880721e-43
  1.44000000e-06   0.00000000e+00   0.00000000e+00   2.86225276e-07   1.80742274e-19  -1.00329452e-19  -4.48002056e-43
  1.52000000e-06   0.00000000e+00   0.00000000e+00   3.23497790e-07   2.04278768e-19  -1.13394317e-19  -5.72329252e-43
