     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   1.147502e+01   1.962091e+01   1.200176e+06   1.130001e+05   2.050777e+06   0.000000e+00   0.000000e+00   0.000000e+00   2.378840e+06   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   1.960139e-01   1.148406e+01   1.978498e+01   1.200165e+06   1.130206e+05   2.050782e+06  -3.111925e+08   5.882861e+08   1.496960e+08   2.378840e+06   6.342039e-24   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.920267e-01   1.149310e+01   1.994904e+01   1.200155e+06   1.130397e+05   2.050787e+06  -1.813178e+08   3.325001e+08   8.778271e+07   2.378840e+06   2.060292e-24   0.000000e+00   0.000000e+00
       24000   2.399900e-07   3.880390e-01   1.150215e+01   2.011310e+01   1.200155e+06   1.130398e+05   2.050787e+06   1.991534e+00  -2.198389e+01   4.627698e-02   2.378840e+06   6.638290e-39   0.000000e+00   0.000000e+00
       32000   3.199900e-07   4.840514e-01   1.151119e+01   2.027716e+01   1.200155e+06   1.130398e+05   2.050787e+06   1.771074e+00  -1.880367e+01  -8.097246e-21   2.378840e+06   4.864772e-39   0.000000e+00   0.000000e+00
       40000   3.999900e-07   5.800638e-01   1.152023e+01   2.044123e+01   1.200155e+06   1.130398e+05   2.050787e+06   2.076867e+00  -2.205032e+01  -7.048645e-22   2.378840e+06   6.686150e-39   0.000000e+00   0.000000e+00
       48000   4.799900e-07   6.760762e-01   1.152928e+01   2.060529e+01   1.200155e+06   1.130398e+05   2.050787e+06   1.182948e+00  -1.255948e+01  -4.629070e-21   2.378840e+06   2.170355e-39   0.000000e+00   0.000000e+00
       56000   5.599900e-07   7.720886e-01   1.153832e+01   2.076935e+01   1.200155e+06   1.130398e+05   2.050787e+06   3.346335e+00  -3.552839e+01  -2.808830e-20   2.378840e+06   1.735496e-38   0.000000e+00   0.000000e+00
       64000   6.399900e-07   8.681010e-01   1.154736e+01   2.093342e+01   1.200155e+06   1.130398e+05   2.050787e+06   3.572800e+00  -3.793279e+01   2.110975e-20   2.378840e+06   1.978958e-38   0.000000e+00   0.000000e+00
       72000   7.199900e-07   9.641134e-01   1.155641e+01   2.109748e+01   1.200155e+06   1.130398e+05   2.050787e+06   2.252621e+00  -2.391631e+01  -2.874270e-21   2.378840e+06   7.865588e-39   0.000000e+00   0.000000e+00
       80000   7.999900e-07   1.060126e+00   1.156545e+01   2.126154e+01   1.200155e+06   1.130398e+05   2.050787e+06   3.816196e+00  -4.051695e+01  -4.776199e-21   2.378840e+06   2.256781e-38   0.000000e+00   0.000000e+00
       88000   8.799900e-07   1.156138e+00   1.157449e+01   2.142560e+01   1.200155e+06   1.130398e+05   2.050787e+06   4.721296e+00  -5.012649e+01  -2.699204e-20   2.378840e+06   3.454475e-38   0.000000e+00   0.000000e+00
       96000   9.599900e-07   1.252151e+00   1.158354e+01   2.158967e+01   1.200155e+06   1.130398e+05   2.050787e+06   1.083775e+00  -1.150655e+01   4.651570e-21   2.378840e+06   1.819854e-39   0.000000e+00   0.000000e+00
      104000   1.039990e-06   1.348163e+00   1.159258e+01   2.175373e+01   1.200155e+06   1.130398e+05   2.050787e+06   5.349524e+00  -5.679645e+01  -1.023231e-20   2.378840e+06   4.435693e-38   0.000000e+00   0.000000e+00
      112000   1.119990e-06   1.444175e+00   1.160162e+01   2.191779e+01   1.200155e+06   1.130398e+05   2.050787e+06   2.346752e+00  -2.491571e+01  -1.097782e-20   2.378840e+06   8.537244e-39   0.000000e+00   0.000000e+00
      120000   1.199990e-06   1.540188e+00   1.161067e+01   2.208186e+01   1.200155e+06   1.130398e+05   2.050787e+06   1.896825e+00  -2.013879e+01   7.568734e-22   2.378840e+06   5.575561e-39   0.000000e+00   0.000000e+00
      128000   1.279990e-06   1.636200e+00   1.161971e+01   2.224592e+01   1.200155e+06   1.130398e+05   2.050787e+06   3.670242e+00  -3.896734e+01  -2.286743e-20   2.378840e+06   2.087852e-38   0.000000e+00   0.000000e+00
