       time             b_x              b_y              b_z              F_x              F_y              F_z
  0.00000000e+00   0.00000000e+00   0.00000000e+00  -2.86012522e-06   2.19023068e-18   2.08286034e-18   0.00000000e+00
  8.00000000e-08   0.00000000e+00   0.00000000e+00  -1.09465574e-06   8.38260878e-19   7.97179588e-19  -6.80902428e-42
  1.60000000e-07   0.00000000e+00   0.00000000e+00  -1.91357307e-06   1.46536199e-18   1.39355982e-18  -2.07967945e-41
  2.40000000e-07   0.00000000e+00   0.00000000e+00  -3.02586743e-06   2.31710810e-18   2.20360780e-18  -5.20031264e-41
  3.20000000e-07   0.00000000e+00   0.00000000e+00   5.75153942e-07  -4.40430595e-19  -4.18862851e-19  -1.87773187e-42
  4.00000000e-07   0.00000000e+00   0.00000000e+00  -2.08270807e-06   1.59485876e-18   1.51675574e-18  -2.46359003e-41
  4.80000000e-07   0.00000000e+00   0.00000000e+00   6.34784113e-07  -4.86090337e-19  -4.62292120e-19  -2.28742068e-42
  5.60000000e-07   0.00000000e+00   0.00000000e+00  -1.13954983e-06   8.72621465e-19   8.29892732e-19  -7.37446332e-42
  6.40000000e-07   0.00000000e+00   0.00000000e+00  -9.16597444e-08   7.01893009e-20   6.67525109e-20  -4.76831921e-44
  7.20000000e-07   0.00000000e+00   0.00000000e+00  -3.96716005e-07   3.03788715e-19   2.88914330e-19  -8.93810418e-43
  8.00000000e-07   0.00000000e+00   0.00000000e+00  -7.00670712e-07   5.36543874e-19   5.10274696e-19  -2.78836927e-42
  8.80000000e-07   0.00000000e+00   0.00000000e+00   4.28528969e-07  -3.28149418e-19  -3.12082963e-19  -1.04289077e-42
  9.60000000e-07   0.00000000e+00   0.00000000e+00  -5.21746926e-07   3.99531539e-19   3.79970680e-19  -1.54605879e-42
  1.04000000e-06   0.00000000e+00   0.00000000e+00   3.60071010e-07  -2.75726992e-19  -2.62227594e-19  -7.36270598e-43
  1.12000000e-06   0.00000000e+00   0.00000000e+00  -3.42823195e-07   2.62519383e-19   2.49666560e-19  -6.67442083e-43
  1.20000000e-06   0.00000000e+00   0.00000000e+00   6.02541155e-13  -4.61400138e-25  -4.38810574e-25  -2.06219128e-54
  1.28000000e-06   0.00000000e+00   0.00000000e+00   4.91940574e-13  -3.76706963e-25  -3.58263870e-25  -1.37475172e-54
  1.36000000e-06   0.00000000e+00   0.00000000e+00   4.59222793e-13  -3.51653091e-25  -3.34436604e-25  -1.19780946e-54
  1.44000000e-06   0.00000000e+00   0.00000000e+00   2.63525699e-13  -2.01796662e-25  -1.91916954e-25  -3.94533067e-55
  1.52000000e-06   0.00000000e+00   0.00000000e+00   4.73506972e-13  -3.62591303e-25  -3.44839294e-25  -1.27348692e-54
  1.60000000e-06   0.00000000e+00   0.00000000e+00   1.60995846e-13  -1.23283704e-25  -1.17247891e-25  -1.47268581e-55
  1.68000000e-06   0.00000000e+00   0.00000000e+00  -4.05580330e-15   3.10575997e-27   2.95370592e-27  -9.24897338e-59
  1.76000000e-06   0.00000000e+00   0.00000000e+00   1.16997341e-13  -8.95915392e-26  -8.52052514e-26  -7.78404757e-56
  1.84000000e-06   0.00000000e+00   0.00000000e+00   4.88053513e-13  -3.73730419e-25  -3.55433053e-25  -1.35277849e-54
