     timestep     time              x             y              z              vx             vy             vz             ax             ay             az         v_magnitude      ELoss        Electronic      Nuclear
           0   0.000000e+00   1.000000e-01   9.154540e+00   3.022646e+00  -4.989157e+05  -1.603851e+05  -6.932951e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
        8000   7.999000e-08   6.008675e-02   9.141709e+00   2.967182e+00  -4.989157e+05  -1.603851e+05  -6.932951e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
       16000   1.599900e-07   2.017349e-02   9.128878e+00   2.911719e+00  -4.989157e+05  -1.603851e+05  -6.932951e+05   0.000000e+00   0.000000e+00   0.000000e+00   8.690790e+05   0.000000e+00   0.000000e+00   0.000000e+00
